x0,y0,r0,dx0,dy0,x1,y1,r1,dx1,dy1,x2,y2,r2,dx2,dy2,x3,y3,r3,dx3,dy3
8.480000000000011,3.1399999999999952,0.4,-0.2,-1.1,15.140000000000015,2.0,0.4,-1.1,0.0,18.140000000000015,-1.0,0.4,-1.1,0.0,23.140000000000015,1.6,0.4,-1.1,0.0
8.460000000000012,3.0299999999999954,0.4,-0.2,-1.1,15.030000000000015,2.0,0.4,-1.1,0.0,18.030000000000015,-1.0,0.4,-1.1,0.0,23.030000000000015,1.6,0.4,-1.1,0.0
8.440000000000012,2.9199999999999955,0.4,-0.2,-1.1,14.920000000000016,2.0,0.4,-1.1,0.0,17.920000000000016,-1.0,0.4,-1.1,0.0,22.920000000000016,1.6,0.4,-1.1,0.0
8.420000000000012,2.8099999999999956,0.4,-0.2,-1.1,14.810000000000016,2.0,0.4,-1.1,0.0,17.810000000000016,-1.0,0.4,-1.1,0.0,22.810000000000016,1.6,0.4,-1.1,0.0
8.400000000000013,2.6999999999999957,0.4,-0.2,-1.1,14.700000000000017,2.0,0.4,-1.1,0.0,17.700000000000017,-1.0,0.4,-1.1,0.0,22.700000000000017,1.6,0.4,-1.1,0.0
8.380000000000013,2.589999999999996,0.4,-0.2,-1.1,14.590000000000018,2.0,0.4,-1.1,0.0,17.590000000000018,-1.0,0.4,-1.1,0.0,22.590000000000018,1.6,0.4,-1.1,0.0
8.360000000000014,2.479999999999996,0.4,-0.2,-1.1,14.480000000000018,2.0,0.4,-1.1,0.0,17.480000000000018,-1.0,0.4,-1.1,0.0,22.480000000000018,1.6,0.4,-1.1,0.0
8.340000000000014,2.369999999999996,0.4,-0.2,-1.1,14.370000000000019,2.0,0.4,-1.1,0.0,17.37000000000002,-1.0,0.4,-1.1,0.0,22.37000000000002,1.6,0.4,-1.1,0.0
8.320000000000014,2.2599999999999962,0.4,-0.2,-1.1,14.26000000000002,2.0,0.4,-1.1,0.0,17.26000000000002,-1.0,0.4,-1.1,0.0,22.26000000000002,1.6,0.4,-1.1,0.0
8.300000000000015,2.1499999999999964,0.4,-0.2,-1.1,14.15000000000002,2.0,0.4,-1.1,0.0,17.15000000000002,-1.0,0.4,-1.1,0.0,22.15000000000002,1.6,0.4,-1.1,0.0
8.280000000000015,2.0399999999999965,0.4,-0.2,-1.1,14.04000000000002,2.0,0.4,-1.1,0.0,17.04000000000002,-1.0,0.4,-1.1,0.0,22.04000000000002,1.6,0.4,-1.1,0.0
8.260000000000016,1.9299999999999964,0.4,-0.2,-1.1,13.930000000000021,2.0,0.4,-1.1,0.0,16.93000000000002,-1.0,0.4,-1.1,0.0,21.93000000000002,1.6,0.4,-1.1,0.0
8.240000000000016,1.8199999999999963,0.4,-0.2,-1.1,13.820000000000022,2.0,0.4,-1.1,0.0,16.82000000000002,-1.0,0.4,-1.1,0.0,21.82000000000002,1.6,0.4,-1.1,0.0
8.220000000000017,1.7099999999999962,0.4,-0.2,-1.1,13.710000000000022,2.0,0.4,-1.1,0.0,16.710000000000022,-1.0,0.4,-1.1,0.0,21.710000000000022,1.6,0.4,-1.1,0.0
8.200000000000017,1.599999999999996,0.4,-0.2,-1.1,13.600000000000023,2.0,0.4,-1.1,0.0,16.600000000000023,-1.0,0.4,-1.1,0.0,21.600000000000023,1.6,0.4,-1.1,0.0
8.180000000000017,1.489999999999996,0.4,-0.2,-1.1,13.490000000000023,2.0,0.4,-1.1,0.0,16.490000000000023,-1.0,0.4,-1.1,0.0,21.490000000000023,1.6,0.4,-1.1,0.0
8.160000000000018,1.379999999999996,0.4,-0.2,-1.1,13.380000000000024,2.0,0.4,-1.1,0.0,16.380000000000024,-1.0,0.4,-1.1,0.0,21.380000000000024,1.6,0.4,-1.1,0.0
8.140000000000018,1.2699999999999958,0.4,-0.2,-1.1,13.270000000000024,2.0,0.4,-1.1,0.0,16.270000000000024,-1.0,0.4,-1.1,0.0,21.270000000000024,1.6,0.4,-1.1,0.0
8.120000000000019,1.1599999999999957,0.4,-0.2,-1.1,13.160000000000025,2.0,0.4,-1.1,0.0,16.160000000000025,-1.0,0.4,-1.1,0.0,21.160000000000025,1.6,0.4,-1.1,0.0
8.10000000000002,1.0499999999999956,0.4,-0.2,-1.1,13.050000000000026,2.0,0.4,-1.1,0.0,16.050000000000026,-1.0,0.4,-1.1,0.0,21.050000000000026,1.6,0.4,-1.1,0.0
8.08000000000002,0.9399999999999956,0.4,-0.2,-1.1,12.940000000000026,2.0,0.4,-1.1,0.0,15.940000000000026,-1.0,0.4,-1.1,0.0,20.940000000000026,1.6,0.4,-1.1,0.0
8.06000000000002,0.8299999999999956,0.4,-0.2,-1.1,12.830000000000027,2.0,0.4,-1.1,0.0,15.830000000000027,-1.0,0.4,-1.1,0.0,20.830000000000027,1.6,0.4,-1.1,0.0
8.04000000000002,0.7199999999999956,0.4,-0.2,-1.1,12.720000000000027,2.0,0.4,-1.1,0.0,15.720000000000027,-1.0,0.4,-1.1,0.0,20.720000000000027,1.6,0.4,-1.1,0.0
