x,y,theta,dx,dy,x_d,y_d,theta_d,v,w,state_cost,min_Traj_cost,t_mppi
0.01,0.01,0.0,0.0,0.0,20.0,0.1,0.0,1.0,0.0,999.0204999999999,3235.589,0.057088375091552734
0.11,0.01,0.0,1.0,0.0,20.0,0.1,0.0,1.0,0.0,989.0505,3200.576,0.0026988983154296875
0.21000000000000002,0.01,0.0,1.0,0.0,20.0,0.1,0.0,1.0066173,-9.373486e-37,979.1305,3219.7678,0.002207040786743164
0.31066173076629644,0.01,-9.373485869601039e-38,1.0066173076629639,-9.435513109474634e-38,20.0,0.1,-9.373485869601039e-38,0.97709477,-0.003974461,969.1953537007772,3232.9963,0.002619028091430664
0.40837120771408086,0.01,-0.0003974460996687412,0.9770946923052383,-0.00038834249491171324,20.0,0.1,-0.0003974460996687412,0.99387497,-0.0067313495,959.6000468368168,3132.8374,0.002404451370239258
0.507758696574111,0.009960498828116797,-0.0010705810505896806,0.9938743975364818,-0.001064023503176799,20.0,0.1,-0.0010705810505896806,0.9985182,-0.007906513,949.8889453568836,3093.7148,0.0022199153900146484
0.6076104622049316,0.009853599379123803,-0.001861232379451394,0.9985164990049639,-0.001858473385397456,20.0,0.1,-0.001861232379451394,0.99965525,-0.009409362,940.1822458978214,3065.275,0.0021584033966064453
0.7075758137288595,0.00966754041519656,-0.0028021686244755982,0.9996513220162142,-0.0028011989017836117,20.0,0.1,-0.0028021686244755982,0.9975056,-0.010485617,930.5144773406859,3037.7485,0.0022115707397460938
0.8073259826230632,0.00938802289003028,-0.0038507303688675165,0.9974982096613443,-0.0038411156343661373,20.0,0.1,-0.0038507303688675165,0.99306524,-0.011384707,920.917366169229,3011.127,0.0022034645080566406
0.9066317701591262,0.009005621188058989,-0.004989201063290238,0.9930528782714648,-0.00495458158626875,20.0,0.1,-0.004989201063290238,0.98675233,-0.01213385,911.4124758431805,2985.3586,0.002333402633666992
1.0053057751691308,0.008513312652468285,-0.006202586041763425,0.986733350113561,-0.006120376992422858,20.0,0.1,-0.006202586041763425,0.97886705,-0.012768857,902.0169462719625,2960.4126,0.002354145050048828
1.1031905976214595,0.007906165832939299,-0.007479471759870649,0.9788396739792279,-0.0073213402241642765,20.0,0.1,-0.007479471759870649,0.98304725,-0.006798529,892.744717160284,2935.9297,0.002956390380859375
1.2014925726216539,0.007170905276164005,-0.00815932466648519,0.9830145241362188,-0.008020912651382215,20.0,0.1,-0.00815932466648519,0.96812654,-0.00768966,883.4812468450652,2904.5032,0.0023491382598876953
1.2983020035502713,0.006380988168895651,-0.008928290661424398,0.9680879488715486,-0.008643600267629776,20.0,0.1,-0.008928290661424398,0.9372021,-0.027181393,874.40568117447,2875.2273,0.002386331558227539
1.3920184777497004,0.005544238013689466,-0.011646429914981127,0.9371385359717773,-0.010914811776870488,20.0,0.1,-0.011646429914981127,0.97212964,-0.032016113,865.6647455584524,2840.9988,0.0022459030151367188
1.4892248491699023,0.004412079632790254,-0.014848041255027056,0.9720224849773681,-0.014433690677992016,20.0,0.1,-0.014848041255027056,0.9682346,-0.028015707,856.644834337773,2803.589,0.002224445343017578
1.5860376361700887,0.0029744937303740632,-0.017649611923843622,0.9680837957519062,-0.017088077703831684,20.0,0.1,-0.017649611923843622,0.96553046,-0.04004416,847.7085597135282,2772.1575,0.0023839473724365234
1.6825756435099943,0.0012704584205834406,-0.021654027793556452,0.9653040968294248,-0.0209059894288089,20.0,0.1,-0.021654027793556452,0.95939136,-0.0377522,838.8444564452843,2737.6245,0.002234935760498047
1.7784922871577644,-0.0008068479378308309,-0.025429247785359623,0.9590811786299875,-0.024393971257553028,20.0,0.1,-0.025429247785359623,0.96867925,-0.042212676,830.0837633744007,2713.4243,0.00222015380859375
1.8753288941148913,-0.0032698609334204957,-0.02965051541104913,0.9682534718165634,-0.02871763071219969,20.0,0.1,-0.02965051541104913,0.97008854,-0.03693733,821.2859184017094,2678.0847,0.0022678375244140625
1.9722951085740144,-0.006145802016464301,-0.03334424840286374,0.9695493003837378,-0.032340879548672714,20.0,0.1,-0.03334424840286374,0.9518956,-0.024342833,812.5235264590755,2644.3132,0.0022428035736083984
2.0674317552089034,-0.009319238197858916,-0.035778531711548565,0.9512863972264105,-0.03405016101152537,20.0,0.1,-0.035778531711548565,0.9416326,-0.034482617,803.9723863748253,2615.1438,0.0023097991943359375
2.161534755128732,-0.012687542746604717,-0.039226793404668565,0.940908256815846,-0.03692775650107933,20.0,0.1,-0.039226793404668565,0.9689331,-0.019264795,795.5588519369262,2575.69,0.002294301986694336
