scenario,controller,episode_id,seed,results_path,success,failed,final_distance,steps,arrival_time,path_length,min_obstacle_clearance,mean_terrain_risk,mean_cmd_real_error,mean_residual_norm,control_smoothness,control_jerk,mean_mppi_time_ms,max_mppi_time_ms,scenario_key,scenario_label,controller_key,controller_label,source_dir,final_distance_nominal,steps_nominal,min_obstacle_clearance_nominal,mean_terrain_risk_nominal,control_smoothness_nominal,control_jerk_nominal,mean_mppi_time_ms_nominal,delta_final_distance,delta_steps,delta_min_obstacle_clearance,delta_mean_terrain_risk,delta_control_smoothness,delta_control_jerk,delta_mean_mppi_time_ms
s5_010_id_random_default_g10_50ep,learned,10,133,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0010_learned,True,False,0.6919236779212952,119,11.9,9.800189971923828,5.120909690856934,0.33741576205870577,0.040373194962739944,0.024030139669775963,0.002633257977055151,0.0020039390758262035,50.170125079756026,58.211326599121094,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6686506271362305,107,5.371252536773682,0.35512589660906185,0.003191674961209676,0.0030226699631841166,5.581296492959852,0.023273050785064697,12,-0.25034284591674805,-0.017710134550356083,-0.0005584169841545247,-0.001018730887357913,44.588828586796176
s5_010_id_random_default_g10_50ep,learned,11,134,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0011_learned,True,False,0.6979130506515503,152,15.200000000000001,13.243341445922852,4.4649176597595215,0.3544845577351321,0.03423040732741356,0.020858369767665863,0.003202338776353838,0.0019529397444454511,52.298577208268014,70.61362266540527,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6884679198265076,148,4.4649176597595215,0.3559974737697819,0.00338143763050046,0.002726269802632823,6.399085392823091,0.009445130825042725,4,0.0,-0.0015129160346498138,-0.00017909885414662229,-0.0007733300581873718,45.899491815444925
s5_010_id_random_default_g10_50ep,learned,12,135,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0012_learned,True,False,0.6945343017578125,202,20.200000000000003,18.881175994873047,0.2084181308746338,0.4036051017705537,0.04434395954012871,0.028059741482138634,0.0031651387509928097,0.0023666610455923397,51.0260020152177,68.50147247314453,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6917493939399719,210,0.09403729438781738,0.42571239314855897,0.003742588216126294,0.0034294395008513602,6.439656303042457,0.002784907817840576,-8,0.1143808364868164,-0.022107291378005267,-0.0005774494651334845,-0.0010627784552590205,44.586345712175245
s5_010_id_random_default_g10_50ep,learned,13,136,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0013_learned,True,False,0.6937897801399231,96,9.600000000000001,6.53570556640625,6.804360866546631,0.2569702600486077,0.03305746242403984,0.018526092171669006,0.0022039225778187955,0.0008220908973878875,50.993832449118294,69.23651695251465,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6864275336265564,74,6.804360866546631,0.288513990894579,0.002980010982085938,0.0017579459975785097,4.814106064873773,0.007362246513366699,22,0.0,-0.03154373084597134,-0.0007760884042671426,-0.0009358551001906223,46.17972638424452
s5_010_id_random_default_g10_50ep,learned,14,137,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0014_learned,True,False,0.6872995495796204,137,13.700000000000001,10.799331665039062,4.556440353393555,0.3122228922939946,0.04387684538960457,0.027785474434494972,0.0025498744782232055,0.0017099140906214705,54.783403438373206,73.74119758605957,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6618051528930664,130,4.415836811065674,0.3205485868972923,0.002844169048700527,0.0032078671058688936,5.569368142348069,0.025494396686553955,7,0.14060354232788086,-0.00832569460329774,-0.00029429457047732126,-0.0014979530152474231,49.21403529602514
s5_010_id_random_default_g10_50ep,learned,15,138,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0015_learned,True,False,0.6865299344062805,143,14.3,12.86782455444336,5.885732173919678,0.2815305033445597,0.040645964443683624,0.02397129498422146,0.0030502563839521135,0.0024872805755422217,57.635927533769944,97.31578826904297,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6984654664993286,145,5.813125133514404,0.2848544639389177,0.0033551808969613265,0.003666505063427406,5.623868416095602,-0.011935532093048096,-2,0.07260704040527344,-0.003323960594358022,-0.00030492451300921306,-0.0011792244878851845,52.01205911767434
s5_010_id_random_default_g10_50ep,learned,16,139,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0016_learned,True,False,0.6987897157669067,116,11.600000000000001,6.959262847900391,4.461730003356934,0.256703477039038,0.031040504574775696,0.019783075898885727,0.001746920057779865,0.0009899392313814774,55.584424528582346,74.72538948059082,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.684283435344696,84,4.92097282409668,0.2999830722125591,0.002321187822991269,0.0013795663202798897,6.042000793275379,0.014506280422210693,32,-0.4592428207397461,-0.04327959517352109,-0.0005742677652114041,-0.0003896270888984123,49.54242373530697
s5_010_id_random_default_g10_50ep,learned,17,140,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0017_learned,True,False,0.6949769854545593,190,19.0,15.937264442443848,0.23553025722503662,0.410092813976348,0.051871299743652344,0.04231775552034378,0.002765549597820542,0.0023712781460690524,59.82490087810316,140.53988456726074,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6911102533340454,207,0.21410131454467773,0.4045570630244351,0.0029610565307121458,0.0030093854784280435,5.432544699037709,0.003866732120513916,-17,0.021428942680358887,0.005535750951912888,-0.00019550693289160362,-0.0006381073323589912,54.39235617906545
s5_010_id_random_default_g10_50ep,learned,18,141,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0018_learned,True,False,0.6996238231658936,120,12.0,10.728940963745117,4.59269380569458,0.353770828601555,0.0396563895046711,0.03141294792294502,0.003245389665845831,0.0018752184883868324,58.62881739934286,66.43152236938477,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6799892783164978,129,4.59269380569458,0.3603373848667094,0.003125934715751764,0.0022946944512638474,5.154700242271719,0.019634544849395752,-9,0.0,-0.0065665562651544,0.00011945495009406696,-0.000419475962877015,53.474117157071134
s5_010_id_random_default_g10_50ep,learned,19,142,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0019_learned,True,False,0.6866439580917358,157,15.700000000000001,14.129324913024902,0.6068376302719116,0.29802237998547193,0.039479516446590424,0.029699206352233887,0.0032219459798740148,0.002491542406495375,59.27696653232453,82.4880599975586,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6651291847229004,148,0.2151392102241516,0.31182162263001967,0.003509198987498906,0.003374440112026495,7.942523505236651,0.02151477336883545,9,0.39169842004776,-0.013799242644547738,-0.00028725300762489107,-0.0008828977055311202,51.33444302708788
s5_010_id_random_default_g10_50ep,learned,20,143,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0020_learned,True,False,0.6895055174827576,142,14.200000000000001,12.193429946899414,4.0256242752075195,0.31178190287299,0.04395370930433273,0.03228781744837761,0.0027067355937034996,0.0019440235352017462,64.21651806629879,98.18768501281738,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6967197060585022,156,4.180720329284668,0.3319642869307688,0.0030984944470059763,0.0027322592617556045,5.319604506859412,-0.007214188575744629,-14,-0.15509605407714844,-0.02018238405777878,-0.0003917588533024767,-0.0007882357265538583,58.896913559439376
s5_010_id_random_default_g10_50ep,learned,21,144,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0021_learned,True,False,0.6858614087104797,123,12.3,9.145008087158203,4.683677673339844,0.35320632878922376,0.04059400409460068,0.02599162422120571,0.0022184769270890544,0.0016244670032765259,60.475409515504914,99.07817840576172,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6942082643508911,111,4.747175693511963,0.3786843473644957,0.0025146203197291017,0.002406772850461265,6.549652632292326,-0.008346855640411377,12,-0.06349802017211914,-0.025478018575271932,-0.0002961433926400472,-0.0007823058471847391,53.925756883212586
s5_010_id_random_default_g10_50ep,learned,22,145,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0022_learned,True,False,0.691405177116394,189,18.900000000000002,18.385663986206055,0.20083904266357422,0.38066364070225045,0.03488987311720848,0.017754055559635162,0.003716788342865728,0.002283290686887107,59.935945682424716,88.21916580200195,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6935975551605225,184,0.2836439609527588,0.378754114928265,0.003960646179898071,0.0036133459724713574,5.776984536129495,-0.002192378044128418,5,-0.08280491828918457,0.0019095257739854543,-0.00024385783703234328,-0.0013300552855842504,54.15896114629522
s5_010_id_random_default_g10_50ep,learned,23,146,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0023_learned,True,False,0.6962905526161194,124,12.4,11.371545791625977,2.120800018310547,0.414301354572883,0.036483995616436005,0.02818090096116066,0.0034903174481335534,0.0021652912428706855,58.8251486901314,71.06256484985352,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6732572913169861,130,1.4161394834518433,0.43552860554880823,0.003492020613580802,0.0030933295577515747,6.393067653362568,0.0230332612991333,-6,0.7046605348587036,-0.02122725097592526,-1.7031654472483837e-06,-0.0009280383148808891,52.432081036768835
s5_010_id_random_default_g10_50ep,learned,24,147,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0024_learned,True,False,0.6858839392662048,152,15.200000000000001,13.986515045166016,0.6063944101333618,0.35064184585380165,0.03981165587902069,0.026323020458221436,0.003063424658908881,0.002242844078821507,59.80293060603895,80.92880249023438,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6788231134414673,147,0.22488099336624146,0.34939783246060013,0.0031766353031164605,0.002733321644100801,5.461903656421065,0.007060825824737549,5,0.38151341676712036,0.0012440133932015152,-0.00011321064420757952,-0.0004904775652792939,54.341026949617884
s5_010_id_random_default_g10_50ep,learned,25,148,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0025_learned,True,False,0.6992213726043701,179,17.900000000000002,16.303699493408203,0.20834779739379883,0.38142491973846804,0.05255357548594475,0.040352147072553635,0.0031067054401488973,0.0018405184012798208,59.88215068199115,95.07036209106445,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.693501889705658,190,0.2093271017074585,0.3839012119451562,0.003180020950063949,0.0033336706163636307,5.022258507577996,0.005719482898712158,-11,-0.000979304313659668,-0.0024762922066881576,-7.33155099150516e-05,-0.00149315221508381,54.859892174413154
s5_010_id_random_default_g10_50ep,learned,26,149,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0026_learned,True,False,0.6935728192329407,110,11.0,8.272562026977539,5.1634650230407715,0.31664038947211914,0.032222624868154526,0.016484437510371208,0.003123040255316559,0.001866559798009886,57.6450607993386,74.06926155090332,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6917023062705994,100,5.1634650230407715,0.31293421921110715,0.0032049583170376404,0.002755098841395331,5.495083332061768,0.0018705129623413086,10,0.0,0.0037061702610119984,-8.191806172108164e-05,-0.000888539043385445,52.149977467276834
s5_010_id_random_default_g10_50ep,learned,27,150,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0027_learned,True,False,0.6921878457069397,180,18.0,17.137693405151367,1.6069544553756714,0.32557263828175365,0.040786467492580414,0.025485064834356308,0.0030561352528364265,0.0031271096329322785,59.90864038467407,82.85212516784668,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6650334000587463,182,0.8748805522918701,0.35080559397092154,0.003476183211003675,0.0031687199629493765,5.903564966641939,0.02715444564819336,-2,0.7320739030838013,-0.02523295568916789,-0.00042004795816724845,-4.1610330017097935e-05,54.005075418032135
s5_010_id_random_default_g10_50ep,learned,28,151,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0028_learned,True,False,0.6745076775550842,175,17.5,15.782665252685547,0.4794762134552002,0.39384972635450377,0.03989990055561066,0.021447231993079185,0.0031378656828145567,0.002602385603925126,58.312817982264924,69.25129890441895,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6925909519195557,160,0.2041912078857422,0.4028226863350028,0.003374917596465098,0.003572427489700992,7.1052223443984985,-0.018083274364471436,15,0.275285005569458,-0.008972959980499018,-0.00023705191365054135,-0.0009700418857758659,51.207595637866426
s5_010_id_random_default_g10_50ep,learned,29,152,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0029_learned,True,False,0.6741451621055603,70,7.0,5.1192851066589355,4.465327739715576,0.1911336972189331,0.02452617697417736,0.011876928620040417,0.002720718423982358,0.0010327102459831783,63.13816138676235,79.95033264160156,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6864922046661377,63,4.825278282165527,0.19443656208104734,0.0030088305913281627,0.0012587637045163018,6.0071566748240635,-0.012347042560577393,7,-0.35995054244995117,-0.00330286486211423,-0.00028811216734580484,-0.0002260534585331235,57.13100471193829
s5_010_id_random_default_g10_50ep,learned,30,153,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0030_learned,True,False,0.6878407597541809,93,9.3,6.526801109313965,5.944199085235596,0.3427431406580855,0.02976437471807003,0.016223156824707985,0.0026683934355244275,0.0010456267057623923,59.394862062187606,65.0632381439209,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6833585500717163,82,5.944199085235596,0.35807458750922067,0.0026433291291361976,0.001480987712651946,5.464661412122773,0.0044822096824646,11,0.0,-0.015331446851135189,2.506430638822988e-05,-0.0004353610068895536,53.93020065006483
s5_010_id_random_default_g10_50ep,learned,31,154,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0031_learned,True,False,0.699615478515625,361,36.1,9.156177520751953,4.575923442840576,0.19003976727391342,0.018045391887426376,0.011936139315366745,0.0009816880510623478,0.000878282520901689,60.90502989919562,81.69412612915039,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6492008566856384,87,5.511199951171875,0.33497555781075206,0.003512219209449661,0.002302828977181437,6.239164834735037,0.05041462182998657,274,-0.9352765083312988,-0.14493579053683864,-0.0025305311583873136,-0.0014245464562797482,54.66586506446058
s5_010_id_random_default_g10_50ep,learned,32,155,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0032_learned,True,False,0.6929391622543335,125,12.5,10.31936264038086,4.576240539550781,0.332748074899544,0.03870203718543053,0.03047453984618187,0.0029897448494928176,0.001257663285109191,59.36566925048828,76.27391815185547,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6639490127563477,124,4.799050807952881,0.3536119257534607,0.002986253445158401,0.0020950108333002027,6.680242476924773,0.02899014949798584,1,-0.2228102684020996,-0.020863850853916677,3.4914043344166402e-06,-0.0008373475481910117,52.685426773563506
s5_010_id_random_default_g10_50ep,learned,33,156,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0033_learned,True,False,0.694202184677124,83,8.3,5.9998393058776855,8.218615531921387,0.2609721435802703,0.025399653241038322,0.016176486387848854,0.002811031244281407,0.001100636576506088,58.99403755923352,64.52178955078125,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6814977526664734,65,8.218615531921387,0.27929730320838503,0.0035972382634028056,0.0015270619697611838,7.282590866088867,0.012704432010650635,18,0.0,-0.018325159628114707,-0.0007862070191213986,-0.00042642539325509583,51.71144669314465
s5_010_id_random_default_g10_50ep,learned,34,157,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0034_learned,True,False,0.6988052129745483,304,30.400000000000002,11.809491157531738,3.235198974609375,0.20695959245318638,0.018803322687745094,0.015462583862245083,0.001460428261577109,0.0010047175082671638,60.64179539680481,97.21207618713379,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6830971837043762,126,2.7951741218566895,0.3617935591097396,0.003428672541202189,0.0027789693123132417,6.053001161605593,0.01570802927017212,178,0.44002485275268555,-0.15483396665655322,-0.00196824427962508,-0.0017742518040460779,54.58879423519922
s5_010_id_random_default_g10_50ep,learned,35,158,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda/runs/s5_010_id_random_default_g10_50ep_episode_0035_learned,True,False,0.6824654936790466,148,14.8,13.377124786376953,5.01958703994751,0.36584051446029536,0.038748592138290405,0.0272357277572155,0.0028845590220640534,0.0024137879954656384,61.435317670976794,80.74426651000977,id_random,ID random,default g1.0,Default learned,results/stage5_d/s5_010_parallel/id_random_default_g10_50ep_seed123_cuda,0.6816152334213257,151,5.01958703994751,0.3589905919029921,0.0031340794231423997,0.00346348145804854,6.697111571861418,0.0008502602577209473,-3,0.0,0.006849922557303267,-0.00024952040107834635,-0.0010496934625829017,54.738206099115374
