scenario_name,case_name,terrain_risk_weight,backend,episodes,nominal_success_rate,learned_success_rate,success_rate,nominal_final_distance_mean,learned_final_distance_mean,final_distance_delta,nominal_steps_mean,learned_steps_mean,steps_delta,nominal_min_obstacle_clearance_mean,learned_min_obstacle_clearance_mean,min_obstacle_clearance_delta,nominal_mean_terrain_risk_mean,learned_mean_terrain_risk_mean,mean_terrain_risk_delta,nominal_max_terrain_risk_mean,learned_max_terrain_risk_mean,max_terrain_risk_delta,nominal_cumulative_terrain_risk_mean,learned_cumulative_terrain_risk_mean,cumulative_terrain_risk_delta,nominal_terrain_risk_excess_mean,learned_terrain_risk_excess_mean,terrain_risk_excess_delta,nominal_terrain_risk_exposure_ratio_mean,learned_terrain_risk_exposure_ratio_mean,terrain_risk_exposure_ratio_delta,nominal_control_smoothness_mean,learned_control_smoothness_mean,control_smoothness_delta,nominal_control_jerk_mean,learned_control_jerk_mean,control_jerk_delta,nominal_mean_mppi_time_ms_mean,learned_mean_mppi_time_ms_mean,mean_mppi_time_ms_delta
low_friction_patch,low_friction_patch_risk_w_0,0.0,torch,50,1.0,1.0,0.0,0.34136511385440826,0.34098144590854645,-0.00038366794586180974,233.0,221.3,-11.699999999999989,,,,0.4752486503124237,0.47786532282829286,0.0026166725158691673,0.8469250345230103,0.8520563113689422,0.0051312768459319535,110.76195907592773,105.76729248046875,-4.99466659545898,42.08977325439453,40.63839836120606,-1.451374893188472,0.7177089137998139,0.7178640497278558,0.0001551359280418385,0.0026980337592719178,0.0027290107425617083,3.097698328979057e-05,0.0032566560936664797,0.0034306331800416975,0.00017397708637521781,10.674005763953373,33.66633786456673,22.992332100613353
low_friction_patch,low_friction_patch_risk_w_10,10.0,torch,50,0.94,1.0,0.06000000000000005,0.3545118194818497,0.34180120289325716,-0.012710616588592516,229.3,211.52,-17.78,,,,0.3330485326051712,0.3208378350734711,-0.012210697531700121,0.4782565993070602,0.43236381709575655,-0.04589278221130366,76.99569107055665,67.86937248229981,-9.126318588256837,9.53357027053833,5.801785268783569,-3.731785001754761,0.694070755947862,0.6736941899948018,-0.020376565953060255,0.0030659207297351167,0.003254056713959749,0.00018813598422463221,0.003323406059277976,0.0036426734224352776,0.0003192673631573018,10.825815804681879,32.39943004022219,21.57361423554031
safe_corridor,safe_corridor_risk_w_0,0.0,torch,50,1.0,1.0,0.0,0.3386440593004227,0.3393310189247131,0.0006869596242904397,197.06,189.14,-7.920000000000016,,,,0.29535636663436887,0.2948186415433884,-0.0005377250909804898,0.3480742245912552,0.34836243391036986,0.00028820931911466285,58.203778457641604,55.76257568359375,-2.441202774047852,1.9076276183128358,1.839723024368286,-0.06790459394454973,0.510402336285394,0.5041562368621794,-0.006246099423214635,0.0032967414162895186,0.003429040648185404,0.00013229923189588553,0.003543050730815127,0.0037563775324226563,0.00021332680160752928,10.799089002826648,39.31024962486505,28.511160622038403
safe_corridor,safe_corridor_risk_w_0_5,0.5,torch,50,1.0,1.0,0.0,0.33884250283241274,0.3369209259748459,-0.0019215768575668313,196.9,189.32,-7.5800000000000125,,,,0.2947875821590424,0.29476975560188295,-1.782655715942827e-05,0.3480483168363571,0.3484492778778076,0.00040096104145048717,58.043712844848635,55.80619766235352,-2.237515182495116,1.8441968250274658,1.8482372570037842,0.004040431976318315,0.5010932479944814,0.50438708926218,0.003293841267698605,0.0032806501155284123,0.003425774254843169,0.00014512413931475673,0.003446892505128547,0.003850248961591735,0.0004033564564631881,11.21625938676857,39.15368833911828,27.937428952349713
risk_band,risk_band_risk_w_0,0.0,torch,50,1.0,1.0,0.0,0.33881149351596834,0.33894326627254484,0.00013177275657649812,208.86,198.58,-10.280000000000001,,,,0.40908070087432863,0.4072850751876831,-0.0017956256866455411,0.9635326910018921,0.9635847210884094,5.2030086517329543e-05,85.45336135864258,80.87173355102539,-4.5816278076171955,23.331315536499023,21.813275985717773,-1.5180395507812499,0.798592134010533,0.7945534644694972,-0.004038669541035822,0.0031418961441278294,0.003201542937799104,5.964679367127454e-05,0.0034703922473510985,0.0036239264368290785,0.00015353418947798006,10.718462877357286,32.435696038326256,21.71723316096897
risk_band,risk_band_risk_w_5,5.0,torch,50,1.0,1.0,0.0,0.33924196362495423,0.33903678178787233,-0.00020518183708190252,208.7,198.66,-10.039999999999992,,,,0.40545668482780456,0.4090952914953232,0.00363860666751864,0.9634251797199249,0.9636068737506867,0.00018169403076173651,84.62741104125976,81.27630569458007,-3.351105346679688,22.5593563079834,22.19078353881836,-0.36857276916504134,0.7953980517512792,0.7959040246491423,0.0005059728978631384,0.0031706254783274252,0.00321437203091309,4.3746552585664615e-05,0.003443553620807495,0.0036063495490367163,0.00016279592822922122,11.061947199392268,32.14598643679302,21.08403923740075
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,torch,50,0.94,1.0,0.06000000000000005,0.3448460900783539,0.3392890405654907,-0.005557049512863177,251.68,222.06,-29.620000000000005,0.12402010679244996,0.15510772228240965,0.031087615489959697,0.42534249782562256,0.42968245267868044,0.004339954853057881,0.6473514604568481,0.650320485830307,0.002969025373458889,105.88613891601562,95.31241729736328,-10.573721618652343,35.286414527893065,32.09337512969971,-3.1930393981933562,0.8140621637618398,0.8312359529200901,0.017173789158250297,0.0030297838848720505,0.0031208022755185015,9.101839064645095e-05,0.0031527563925970435,0.003227006550702411,7.425015810536744e-05,10.805547496867359,29.296834460556635,18.491286963689276
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,torch,50,0.96,1.0,0.040000000000000036,0.3443810659646988,0.33727756202220915,-0.007103503942489653,241.72,221.96,-19.75999999999999,0.12328796148300171,0.15881550312042236,0.035527541637420654,0.42830057978630065,0.42916194438934324,0.0008613646030425914,0.6467501747608185,0.6501015496253967,0.0033513748645781494,102.77078475952149,95.13739303588868,-7.633391723632812,34.70016460418701,31.937382049560547,-2.7627825546264617,0.8170388599403989,0.8309400235652294,0.013901163624830515,0.003041559042467204,0.003141140838097966,9.958179563076229e-05,0.003131167367274284,0.0032256899342173475,9.452256694306334e-05,10.910637145110321,28.56452829524684,17.65389115013652
