x0,y0,r0,dx0,dy0
11.399999999999961,-0.5,0.4,-1.0,0.0
11.299999999999962,-0.5,0.4,-1.0,0.0
11.199999999999962,-0.5,0.4,-1.0,0.0
11.099999999999962,-0.5,0.4,-1.0,0.0
10.999999999999963,-0.5,0.4,-1.0,0.0
10.899999999999963,-0.5,0.4,-1.0,0.0
10.799999999999963,-0.5,0.4,-1.0,0.0
10.699999999999964,-0.5,0.4,-1.0,0.0
10.599999999999964,-0.5,0.4,-1.0,0.0
10.499999999999964,-0.5,0.4,-1.0,0.0
10.399999999999965,-0.5,0.4,-1.0,0.0
10.299999999999965,-0.5,0.4,-1.0,0.0
10.199999999999966,-0.5,0.4,-1.0,0.0
10.099999999999966,-0.5,0.4,-1.0,0.0
9.999999999999966,-0.5,0.4,-1.0,0.0
9.899999999999967,-0.5,0.4,-1.0,0.0
9.799999999999967,-0.5,0.4,-1.0,0.0
9.699999999999967,-0.5,0.4,-1.0,0.0
9.599999999999968,-0.5,0.4,-1.0,0.0
9.499999999999968,-0.5,0.4,-1.0,0.0
9.399999999999968,-0.5,0.4,-1.0,0.0
9.299999999999969,-0.5,0.4,-1.0,0.0
9.199999999999969,-0.5,0.4,-1.0,0.0
9.09999999999997,-0.5,0.4,-1.0,0.0
8.99999999999997,-0.5,0.4,-1.0,0.0
8.89999999999997,-0.5,0.4,-1.0,0.0
8.79999999999997,-0.5,0.4,-1.0,0.0
8.69999999999997,-0.5,0.4,-1.0,0.0
8.599999999999971,-0.5,0.4,-1.0,0.0
8.499999999999972,-0.5,0.4,-1.0,0.0
8.399999999999972,-0.5,0.4,-1.0,0.0
8.299999999999972,-0.5,0.4,-1.0,0.0
8.199999999999973,-0.5,0.4,-1.0,0.0
8.099999999999973,-0.5,0.4,-1.0,0.0
7.999999999999973,-0.5,0.4,-1.0,0.0
7.899999999999974,-0.5,0.4,-1.0,0.0
7.799999999999974,-0.5,0.4,-1.0,0.0
7.699999999999974,-0.5,0.4,-1.0,0.0
7.599999999999975,-0.5,0.4,-1.0,0.0
7.499999999999975,-0.5,0.4,-1.0,0.0
7.3999999999999755,-0.5,0.4,-1.0,0.0
7.299999999999976,-0.5,0.4,-1.0,0.0
7.199999999999976,-0.5,0.4,-1.0,0.0
7.0999999999999766,-0.5,0.4,-1.0,0.0
6.999999999999977,-0.5,0.4,-1.0,0.0
6.899999999999977,-0.5,0.4,-1.0,0.0
6.799999999999978,-0.5,0.4,-1.0,0.0
6.699999999999978,-0.5,0.4,-1.0,0.0
6.599999999999978,-0.5,0.4,-1.0,0.0
6.499999999999979,-0.5,0.4,-1.0,0.0
6.399999999999979,-0.5,0.4,-1.0,0.0
6.299999999999979,-0.5,0.4,-1.0,0.0
6.19999999999998,-0.5,0.4,-1.0,0.0
6.09999999999998,-0.5,0.4,-1.0,0.0
5.9999999999999805,-0.5,0.4,-1.0,0.0
5.899999999999981,-0.5,0.4,-1.0,0.0
5.799999999999981,-0.5,0.4,-1.0,0.0
5.6999999999999815,-0.5,0.4,-1.0,0.0
5.599999999999982,-0.5,0.4,-1.0,0.0
5.499999999999982,-0.5,0.4,-1.0,0.0
5.399999999999983,-0.5,0.4,-1.0,0.0
5.299999999999983,-0.5,0.4,-1.0,0.0
5.199999999999983,-0.5,0.4,-1.0,0.0
5.099999999999984,-0.5,0.4,-1.0,0.0
4.999999999999984,-0.5,0.4,-1.0,0.0
4.899999999999984,-0.5,0.4,-1.0,0.0
4.799999999999985,-0.5,0.4,-1.0,0.0
4.699999999999985,-0.5,0.4,-1.0,0.0
4.599999999999985,-0.5,0.4,-1.0,0.0
4.499999999999986,-0.5,0.4,-1.0,0.0
4.399999999999986,-0.5,0.4,-1.0,0.0
4.2999999999999865,-0.5,0.4,-1.0,0.0
4.199999999999987,-0.5,0.4,-1.0,0.0
4.099999999999987,-0.5,0.4,-1.0,0.0
3.999999999999987,-0.5,0.4,-1.0,0.0
3.899999999999987,-0.5,0.4,-1.0,0.0
3.799999999999987,-0.5,0.4,-1.0,0.0
3.699999999999987,-0.5,0.4,-1.0,0.0
3.5999999999999868,-0.5,0.4,-1.0,0.0
3.4999999999999867,-0.5,0.4,-1.0,0.0
3.3999999999999866,-0.5,0.4,-1.0,0.0
3.2999999999999865,-0.5,0.4,-1.0,0.0
3.1999999999999864,-0.5,0.4,-1.0,0.0
3.0999999999999863,-0.5,0.4,-1.0,0.0
2.9999999999999862,-0.5,0.4,-1.0,0.0
2.899999999999986,-0.5,0.4,-1.0,0.0
2.799999999999986,-0.5,0.4,-1.0,0.0
2.699999999999986,-0.5,0.4,-1.0,0.0
2.599999999999986,-0.5,0.4,-1.0,0.0
2.499999999999986,-0.5,0.4,-1.0,0.0
2.3999999999999857,-0.5,0.4,-1.0,0.0
2.2999999999999856,-0.5,0.4,-1.0,0.0
2.1999999999999855,-0.5,0.4,-1.0,0.0
2.0999999999999854,-0.5,0.4,-1.0,0.0
1.9999999999999853,-0.5,0.4,-1.0,0.0
1.8999999999999853,-0.5,0.4,-1.0,0.0
1.7999999999999852,-0.5,0.4,-1.0,0.0
1.699999999999985,-0.5,0.4,-1.0,0.0
1.599999999999985,-0.5,0.4,-1.0,0.0
1.499999999999985,-0.5,0.4,-1.0,0.0
1.3999999999999848,-0.5,0.4,-1.0,0.0
1.2999999999999847,-0.5,0.4,-1.0,0.0
1.1999999999999846,-0.5,0.4,-1.0,0.0
1.0999999999999845,-0.5,0.4,-1.0,0.0
0.9999999999999846,-0.5,0.4,-1.0,0.0
0.8999999999999846,-0.5,0.4,-1.0,0.0
0.7999999999999846,-0.5,0.4,-1.0,0.0
0.6999999999999846,-0.5,0.4,-1.0,0.0
0.5999999999999847,-0.5,0.4,-1.0,0.0
0.4999999999999847,-0.5,0.4,-1.0,0.0
0.3999999999999847,-0.5,0.4,-1.0,0.0
0.2999999999999847,-0.5,0.4,-1.0,0.0
0.19999999999998472,-0.5,0.4,-1.0,0.0
0.09999999999998471,-0.5,0.4,-1.0,0.0
-1.529332216421153e-14,-0.5,0.4,-1.0,0.0
-0.1000000000000153,-0.5,0.4,-1.0,0.0
-0.2000000000000153,-0.5,0.4,-1.0,0.0
-0.3000000000000153,-0.5,0.4,-1.0,0.0
-0.40000000000001534,-0.5,0.4,-1.0,0.0
-0.5000000000000153,-0.5,0.4,-1.0,0.0
-0.6000000000000153,-0.5,0.4,-1.0,0.0
-0.7000000000000153,-0.5,0.4,-1.0,0.0
-0.8000000000000153,-0.5,0.4,-1.0,0.0
-0.9000000000000152,-0.5,0.4,-1.0,0.0
-1.0000000000000153,-0.5,0.4,-1.0,0.0
-1.1000000000000154,-0.5,0.4,-1.0,0.0
-1.2000000000000155,-0.5,0.4,-1.0,0.0
-1.3000000000000156,-0.5,0.4,-1.0,0.0
-1.4000000000000157,-0.5,0.4,-1.0,0.0
-1.5000000000000158,-0.5,0.4,-1.0,0.0
-1.6000000000000159,-0.5,0.4,-1.0,0.0
-1.700000000000016,-0.5,0.4,-1.0,0.0
-1.800000000000016,-0.5,0.4,-1.0,0.0
-1.9000000000000161,-0.5,0.4,-1.0,0.0
-2.000000000000016,-0.5,0.4,-1.0,0.0
-2.100000000000016,-0.5,0.4,-1.0,0.0
-2.200000000000016,-0.5,0.4,-1.0,0.0
-2.3000000000000163,-0.5,0.4,-1.0,0.0
-2.4000000000000163,-0.5,0.4,-1.0,0.0
-2.5000000000000164,-0.5,0.4,-1.0,0.0
-2.6000000000000165,-0.5,0.4,-1.0,0.0
-2.7000000000000166,-0.5,0.4,-1.0,0.0
-2.8000000000000167,-0.5,0.4,-1.0,0.0
-2.900000000000017,-0.5,0.4,-1.0,0.0
-3.000000000000017,-0.5,0.4,-1.0,0.0
-3.100000000000017,-0.5,0.4,-1.0,0.0
-3.200000000000017,-0.5,0.4,-1.0,0.0
-3.300000000000017,-0.5,0.4,-1.0,0.0
-3.4000000000000172,-0.5,0.4,-1.0,0.0
-3.5000000000000173,-0.5,0.4,-1.0,0.0
