x,y,theta,dx,dy,x_d,y_d,theta_d,v,w,state_cost,min_Traj_cost,t_mppi
0.01,0.01,0.0,0.0,0.0,20.0,0.1,0.0,1.0,-4.1484006e-25,999.0204999999999,3235.685,0.058992624282836914
0.11,0.01,-4.148400591656103e-26,1.0,-4.148400591656103e-26,20.0,0.1,-4.148400591656103e-26,1.0,-1.7050838e-21,989.0505,3200.6543,0.002743244171142578
0.21000000000000002,0.01,-1.7054986349241307e-22,1.0,-1.7054986349241307e-22,20.0,0.1,-1.7054986349241307e-22,1.0066173,-1.582765e-16,979.1305,3167.759,0.002662181854248047
0.31066173076629644,0.01,-1.582782026132347e-17,1.0066173076629639,-1.593255781762674e-17,20.0,0.1,-1.582782026132347e-17,1.0124525,-3.9746203e-16,969.1953537007772,3135.459,0.002454519271850586
0.41190697908401497,0.009999999999999998,-5.557402339504183e-17,1.012452483177185,-5.626605798645708e-17,20.0,0.1,-5.557402339504183e-17,1.0172658,-3.8494056e-16,959.2537204901437,3104.1094,0.0023920536041259766
0.5136335587501527,0.009999999999999993,-9.406807889865782e-17,1.017265796661377,-9.569223922124842e-17,20.0,0.1,-9.406807889865782e-17,1.0201175,3.4031247e-11,949.3164427066705,3073.6768,0.0023343563079833984
0.6156453108787538,0.009999999999999983,3.403030588996475e-12,1.0201175212860107,3.4714911293075572e-12,20.0,0.1,3.403030588996475e-12,1.0208489,1.5200609e-09,939.403266784142,3044.1738,0.0024497509002685547
0.7177301979064943,0.01000000000034738,1.5540911608547758e-10,1.0208488702774048,1.5864922058666984e-10,20.0,0.1,1.5540911608547758e-10,1.0194792,1.1308108e-06,929.5350718018176,3015.5867,0.0023937225341796875
0.8196781134605409,0.010000000016191016,1.1323648926026942e-07,1.0194791555404596,1.1544224044742631e-07,20.0,0.1,1.1323648926026942e-07,1.0164478,-0.0015085255,919.7321191781543,2987.8926,0.003172636032104492
0.9213228917121882,0.010000011526088856,-0.00015073930914092653,1.0164477709684439,-0.00015321863593411323,20.0,0.1,-0.00015073930914092653,1.0105884,0.00070678286,910.010050500577,2959.8435,0.002432107925415039
1.0223817313156895,0.00998477798630906,-8.006102358501249e-05,1.0105884042776612,-8.09087422424827e-05,20.0,0.1,-8.006102358501249e-05,1.0247726,-0.03407223,900.3952447302365,2929.7405,0.002585172653198242
1.1248589953915586,0.009976573551635426,-0.0034872841737190992,1.0247664128418983,-0.0035736661799054257,20.0,0.1,-0.0034872841737190992,1.0234573,-0.0153350765,890.697630402901,2895.393,0.00238800048828125
1.2272041019454691,0.009619665634487526,-0.005020791822574547,1.0234443889341227,-0.0051385443969689274,20.0,0.1,-0.005020791822574547,1.0100403,-0.03134081,881.0650860871326,2863.349,0.002422809600830078
1.3282068571959809,0.009112547565657752,-0.008154872962735107,1.0100066985635057,-0.008236658903740904,20.0,0.1,-0.008154872962735107,1.0121362,0.027314326,871.6102992416832,2829.0042,0.0026121139526367188
1.4294171138560605,0.008287172483636222,-0.005423440383277347,1.0121213356300827,-0.005489233544104794,20.0,0.1,-0.005423440383277347,1.0177124,0.018823745,862.187399934683,2792.7134,0.0023641586303710938
