x0,y0,r0,dx0,dy0,slack0
10.110000000000037,4.5000000000000195,0.4,0.02,-1.0,0.9956742
10.112000000000037,4.40000000000002,0.4,0.02,-1.0,0.9979835
10.114000000000038,4.30000000000002,0.4,0.02,-1.0,1.0
10.116000000000039,4.200000000000021,0.4,0.02,-1.0,0.94834805
10.11800000000004,4.100000000000021,0.4,0.02,-1.0,0.9473706
10.12000000000004,4.000000000000021,0.4,0.02,-1.0,0.9461361
10.12200000000004,3.9000000000000212,0.4,0.02,-1.0,0.9456957
10.124000000000041,3.800000000000021,0.4,0.02,-1.0,0.94548506
10.126000000000042,3.700000000000021,0.4,0.02,-1.0,0.9192564
10.128000000000043,3.600000000000021,0.4,0.02,-1.0,0.9189583
10.130000000000043,3.500000000000021,0.4,0.02,-1.0,0.9150378
10.132000000000044,3.400000000000021,0.4,0.02,-1.0,0.9109538
10.134000000000045,3.3000000000000207,0.4,0.02,-1.0,0.908469
10.136000000000045,3.2000000000000206,0.4,0.02,-1.0,0.90898895
10.138000000000046,3.1000000000000205,0.4,0.02,-1.0,0.9048114
10.140000000000047,3.0000000000000204,0.4,0.02,-1.0,0.90089417
10.142000000000047,2.9000000000000203,0.4,0.02,-1.0,0.89739794
10.144000000000048,2.8000000000000203,0.4,0.02,-1.0,0.89346665
10.146000000000049,2.70000000000002,0.4,0.02,-1.0,0.88924986
10.14800000000005,2.60000000000002,0.4,0.02,-1.0,0.8827301
10.15000000000005,2.50000000000002,0.4,0.02,-1.0,0.88081044
10.15200000000005,2.40000000000002,0.4,0.02,-1.0,0.8771388
10.154000000000051,2.30000000000002,0.4,0.02,-1.0,0.8431624
10.156000000000052,2.2000000000000197,0.4,0.02,-1.0,0.83336633
10.158000000000053,2.1000000000000196,0.4,0.02,-1.0,0.82443076
10.160000000000053,2.0000000000000195,0.4,0.02,-1.0,0.81039745
10.162000000000054,1.9000000000000195,0.4,0.02,-1.0,0.80199367
10.164000000000055,1.8000000000000194,0.4,0.02,-1.0,0.789471
10.166000000000055,1.7000000000000193,0.4,0.02,-1.0,0.7752533
10.168000000000056,1.6000000000000192,0.4,0.02,-1.0,0.7646578
10.170000000000057,1.500000000000019,0.4,0.02,-1.0,0.75155556
10.172000000000057,1.400000000000019,0.4,0.02,-1.0,0.7409236
10.174000000000058,1.300000000000019,0.4,0.02,-1.0,0.7300868
10.176000000000059,1.2000000000000188,0.4,0.02,-1.0,0.7179675
10.17800000000006,1.1000000000000187,0.4,0.02,-1.0,0.692366
10.18000000000006,1.0000000000000187,0.4,0.02,-1.0,0.68206275
10.18200000000006,0.9000000000000187,0.4,0.02,-1.0,0.65704036
10.184000000000061,0.8000000000000187,0.4,0.02,-1.0,0.6390735
10.186000000000062,0.7000000000000187,0.4,0.02,-1.0,0.62880003
10.188000000000063,0.6000000000000187,0.4,0.02,-1.0,0.6111664
10.190000000000063,0.5000000000000188,0.4,0.02,-1.0,0.5930528
10.192000000000064,0.4000000000000188,0.4,0.02,-1.0,0.5675362
10.194000000000065,0.3000000000000188,0.4,0.02,-1.0,0.5262208
10.196000000000065,0.2000000000000188,0.4,0.02,-1.0,0.514747
10.198000000000066,0.1000000000000188,0.4,0.02,-1.0,0.46255493
10.200000000000067,1.8790524691780774e-14,0.4,0.02,-1.0,0.43554133
10.202000000000067,-0.09999999999998122,0.4,0.02,-1.0,0.42586988
10.204000000000068,-0.19999999999998122,0.4,0.02,-1.0,0.36810592
10.206000000000069,-0.2999999999999812,0.4,0.02,-1.0,0.35839516
10.20800000000007,-0.39999999999998126,0.4,0.02,-1.0,0.3684321
10.21000000000007,-0.49999999999998124,0.4,0.02,-1.0,0.36795488
10.21200000000007,-0.5999999999999812,0.4,0.02,-1.0,0.4061353
10.214000000000071,-0.6999999999999812,0.4,0.02,-1.0,0.40527314
10.216000000000072,-0.7999999999999812,0.4,0.02,-1.0,0.41634437
10.218000000000073,-0.8999999999999811,0.4,0.02,-1.0,0.41639206
10.220000000000073,-0.9999999999999811,0.4,0.02,-1.0,0.40013957
10.222000000000074,-1.0999999999999812,0.4,0.02,-1.0,0.34864283
10.224000000000075,-1.1999999999999813,0.4,0.02,-1.0,0.37736446
10.226000000000075,-1.2999999999999814,0.4,0.02,-1.0,0.4150079
10.228000000000076,-1.3999999999999815,0.4,0.02,-1.0,0.39245027
10.230000000000077,-1.4999999999999816,0.4,0.02,-1.0,0.4165679
10.232000000000077,-1.5999999999999817,0.4,0.02,-1.0,0.40475655
10.234000000000078,-1.6999999999999817,0.4,0.02,-1.0,0.3930015
10.236000000000079,-1.7999999999999818,0.4,0.02,-1.0,0.3720109
10.23800000000008,-1.899999999999982,0.4,0.02,-1.0,0.3610778
10.24000000000008,-1.999999999999982,0.4,0.02,-1.0,0.30368838
10.24200000000008,-2.099999999999982,0.4,0.02,-1.0,0.29125345
10.244000000000081,-2.199999999999982,0.4,0.02,-1.0,0.25448716
10.246000000000082,-2.299999999999982,0.4,0.02,-1.0,0.2498921
10.248000000000083,-2.399999999999982,0.4,0.02,-1.0,0.24858388
10.250000000000083,-2.4999999999999822,0.4,0.02,-1.0,0.26708952
10.252000000000084,-2.5999999999999823,0.4,0.02,-1.0,0.28513333
10.254000000000085,-2.6999999999999824,0.4,0.02,-1.0,0.2933048
10.256000000000085,-2.7999999999999825,0.4,0.02,-1.0,0.26235288
10.258000000000086,-2.8999999999999826,0.4,0.02,-1.0,0.26965544
10.260000000000087,-2.9999999999999827,0.4,0.02,-1.0,0.30375808
10.262000000000087,-3.0999999999999828,0.4,0.02,-1.0,0.279913
10.264000000000088,-3.199999999999983,0.4,0.02,-1.0,0.2957026
10.266000000000089,-3.299999999999983,0.4,0.02,-1.0,0.26813367
10.26800000000009,-3.399999999999983,0.4,0.02,-1.0,0.21448267
10.27000000000009,-3.499999999999983,0.4,0.02,-1.0,0.2207512
10.27200000000009,-3.599999999999983,0.4,0.02,-1.0,0.2272195
10.274000000000092,-3.6999999999999833,0.4,0.02,-1.0,0.22604747
10.276000000000092,-3.7999999999999834,0.4,0.02,-1.0,0.278197
10.278000000000093,-3.8999999999999835,0.4,0.02,-1.0,0.28641143
10.280000000000094,-3.9999999999999836,0.4,0.02,-1.0,0.26828393
10.282000000000094,-4.099999999999984,0.4,0.02,-1.0,0.28435168
10.284000000000095,-4.199999999999983,0.4,0.02,-1.0,0.2725494
10.286000000000096,-4.299999999999983,0.4,0.02,-1.0,0.26336202
10.288000000000096,-4.399999999999983,0.4,0.02,-1.0,0.25257838
10.290000000000097,-4.499999999999982,0.4,0.02,-1.0,0.2912019
10.292000000000098,-4.599999999999982,0.4,0.02,-1.0,0.30486125
10.294000000000098,-4.6999999999999815,0.4,0.02,-1.0,0.29912663
10.296000000000099,-4.799999999999981,0.4,0.02,-1.0,0.28051192
10.2980000000001,-4.899999999999981,0.4,0.02,-1.0,0.27707964
10.3000000000001,-4.9999999999999805,0.4,0.02,-1.0,0.2847794
10.3020000000001,-5.09999999999998,0.4,0.02,-1.0,0.29489064
10.304000000000102,-5.19999999999998,0.4,0.02,-1.0,0.30393368
10.306000000000102,-5.299999999999979,0.4,0.02,-1.0,0.311849
10.308000000000103,-5.399999999999979,0.4,0.02,-1.0,0.31380525
10.310000000000104,-5.499999999999979,0.4,0.02,-1.0,0.32999364
10.312000000000104,-5.599999999999978,0.4,0.02,-1.0,0.34003094
10.314000000000105,-5.699999999999978,0.4,0.02,-1.0,0.33280945
10.316000000000106,-5.799999999999978,0.4,0.02,-1.0,0.33689973
10.318000000000106,-5.899999999999977,0.4,0.02,-1.0,0.34872258
10.320000000000107,-5.999999999999977,0.4,0.02,-1.0,0.37054172
10.322000000000108,-6.0999999999999766,0.4,0.02,-1.0,0.37639782
10.324000000000108,-6.199999999999976,0.4,0.02,-1.0,0.377736
10.326000000000109,-6.299999999999976,0.4,0.02,-1.0,0.37832984
10.32800000000011,-6.3999999999999755,0.4,0.02,-1.0,0.36768273
10.33000000000011,-6.499999999999975,0.4,0.02,-1.0,0.37049866
10.33200000000011,-6.599999999999975,0.4,0.02,-1.0,0.37119892
10.334000000000112,-6.699999999999974,0.4,0.02,-1.0,0.37161532
10.336000000000112,-6.799999999999974,0.4,0.02,-1.0,0.37196428
10.338000000000113,-6.899999999999974,0.4,0.02,-1.0,0.37173405
10.340000000000114,-6.999999999999973,0.4,0.02,-1.0,0.3861398
10.342000000000114,-7.099999999999973,0.4,0.02,-1.0,0.38827133
10.344000000000115,-7.199999999999973,0.4,0.02,-1.0,0.38864103
10.346000000000116,-7.299999999999972,0.4,0.02,-1.0,0.38901335
10.348000000000116,-7.399999999999972,0.4,0.02,-1.0,0.3894739
10.350000000000117,-7.499999999999972,0.4,0.02,-1.0,0.41488618
10.352000000000118,-7.599999999999971,0.4,0.02,-1.0,0.41700822
10.354000000000118,-7.699999999999971,0.4,0.02,-1.0,0.42027292
10.356000000000119,-7.7999999999999705,0.4,0.02,-1.0,0.42190373
10.35800000000012,-7.89999999999997,0.4,0.02,-1.0,0.42277125
10.36000000000012,-7.99999999999997,0.4,0.02,-1.0,0.42386225
10.362000000000121,-8.09999999999997,0.4,0.02,-1.0,0.47118786
10.364000000000122,-8.199999999999969,0.4,0.02,-1.0,0.47721204
10.366000000000122,-8.299999999999969,0.4,0.02,-1.0,0.47957253
10.368000000000123,-8.399999999999968,0.4,0.02,-1.0,0.48024094
10.370000000000124,-8.499999999999968,0.4,0.02,-1.0,0.48023462
10.372000000000124,-8.599999999999968,0.4,0.02,-1.0,0.4803247
10.374000000000125,-8.699999999999967,0.4,0.02,-1.0,0.4817015
10.376000000000126,-8.799999999999967,0.4,0.02,-1.0,0.48153698
10.378000000000126,-8.899999999999967,0.4,0.02,-1.0,0.48249042
10.380000000000127,-8.999999999999966,0.4,0.02,-1.0,0.49471223
10.382000000000128,-9.099999999999966,0.4,0.02,-1.0,0.50357336
10.384000000000128,-9.199999999999966,0.4,0.02,-1.0,0.5077036
10.386000000000129,-9.299999999999965,0.4,0.02,-1.0,0.50825816
10.38800000000013,-9.399999999999965,0.4,0.02,-1.0,0.51037663
10.39000000000013,-9.499999999999964,0.4,0.02,-1.0,0.51244634
10.392000000000131,-9.599999999999964,0.4,0.02,-1.0,0.5128982
10.394000000000132,-9.699999999999964,0.4,0.02,-1.0,0.5147613
10.396000000000132,-9.799999999999963,0.4,0.02,-1.0,0.5161038
10.398000000000133,-9.899999999999963,0.4,0.02,-1.0,0.5176945
10.400000000000134,-9.999999999999963,0.4,0.02,-1.0,0.54226255
10.402000000000134,-10.099999999999962,0.4,0.02,-1.0,0.553729
10.404000000000135,-10.199999999999962,0.4,0.02,-1.0,0.5593068
10.406000000000136,-10.299999999999962,0.4,0.02,-1.0,0.56073815
10.408000000000136,-10.399999999999961,0.4,0.02,-1.0,0.5643488
10.410000000000137,-10.499999999999961,0.4,0.02,-1.0,0.5678485
10.412000000000138,-10.59999999999996,0.4,0.02,-1.0,0.56932044
10.414000000000138,-10.69999999999996,0.4,0.02,-1.0,0.5722733
10.416000000000139,-10.79999999999996,0.4,0.02,-1.0,0.5744071
10.41800000000014,-10.89999999999996,0.4,0.02,-1.0,0.575196
10.42000000000014,-10.99999999999996,0.4,0.02,-1.0,0.5761019
10.422000000000141,-11.099999999999959,0.4,0.02,-1.0,0.5761019
10.424000000000142,-11.199999999999958,0.4,0.02,-1.0,0.5761019
10.426000000000142,-11.299999999999958,0.4,0.02,-1.0,0.55816567
10.428000000000143,-11.399999999999958,0.4,0.02,-1.0,0.55932844
10.430000000000144,-11.499999999999957,0.4,0.02,-1.0,0.57462347
10.432000000000144,-11.599999999999957,0.4,0.02,-1.0,0.5813142
10.434000000000145,-11.699999999999957,0.4,0.02,-1.0,0.5838939
10.436000000000146,-11.799999999999956,0.4,0.02,-1.0,0.58938503
10.438000000000146,-11.899999999999956,0.4,0.02,-1.0,0.592888
10.440000000000147,-11.999999999999956,0.4,0.02,-1.0,0.5953932
10.442000000000148,-12.099999999999955,0.4,0.02,-1.0,0.5981067
10.444000000000148,-12.199999999999955,0.4,0.02,-1.0,0.5975623
10.446000000000149,-12.299999999999955,0.4,0.02,-1.0,0.59891737
10.44800000000015,-12.399999999999954,0.4,0.02,-1.0,0.59977716
10.45000000000015,-12.499999999999954,0.4,0.02,-1.0,0.5987746
10.452000000000151,-12.599999999999953,0.4,0.02,-1.0,0.5993041
10.454000000000152,-12.699999999999953,0.4,0.02,-1.0,0.5993041
10.456000000000152,-12.799999999999953,0.4,0.02,-1.0,1.0
10.458000000000153,-12.899999999999952,0.4,0.02,-1.0,1.0
10.460000000000154,-12.999999999999952,0.4,0.02,-1.0,1.0
10.462000000000154,-13.099999999999952,0.4,0.02,-1.0,1.0
10.464000000000155,-13.199999999999951,0.4,0.02,-1.0,1.0
10.466000000000156,-13.299999999999951,0.4,0.02,-1.0,1.0
10.468000000000156,-13.39999999999995,0.4,0.02,-1.0,1.0
10.470000000000157,-13.49999999999995,0.4,0.02,-1.0,1.0
10.472000000000158,-13.59999999999995,0.4,0.02,-1.0,1.0
10.474000000000158,-13.69999999999995,0.4,0.02,-1.0,1.0
10.476000000000159,-13.79999999999995,0.4,0.02,-1.0,1.0
10.47800000000016,-13.899999999999949,0.4,0.02,-1.0,1.0
10.48000000000016,-13.999999999999948,0.4,0.02,-1.0,1.0
10.482000000000161,-14.099999999999948,0.4,0.02,-1.0,1.0
10.484000000000162,-14.199999999999948,0.4,0.02,-1.0,1.0
10.486000000000162,-14.299999999999947,0.4,0.02,-1.0,1.0
10.488000000000163,-14.399999999999947,0.4,0.02,-1.0,1.0
10.490000000000164,-14.499999999999947,0.4,0.02,-1.0,1.0
10.492000000000164,-14.599999999999946,0.4,0.02,-1.0,1.0
10.494000000000165,-14.699999999999946,0.4,0.02,-1.0,1.0
10.496000000000166,-14.799999999999946,0.4,0.02,-1.0,1.0
10.498000000000166,-14.899999999999945,0.4,0.02,-1.0,1.0
10.500000000000167,-14.999999999999945,0.4,0.02,-1.0,1.0
10.502000000000168,-15.099999999999945,0.4,0.02,-1.0,1.0
10.504000000000168,-15.199999999999944,0.4,0.02,-1.0,1.0
10.506000000000169,-15.299999999999944,0.4,0.02,-1.0,1.0
10.50800000000017,-15.399999999999944,0.4,0.02,-1.0,1.0
10.51000000000017,-15.499999999999943,0.4,0.02,-1.0,1.0
10.512000000000171,-15.599999999999943,0.4,0.02,-1.0,1.0
10.514000000000172,-15.699999999999942,0.4,0.02,-1.0,1.0
10.516000000000172,-15.799999999999942,0.4,0.02,-1.0,1.0
10.518000000000173,-15.899999999999942,0.4,0.02,-1.0,1.0
10.520000000000174,-15.999999999999941,0.4,0.02,-1.0,1.0
10.522000000000174,-16.09999999999994,0.4,0.02,-1.0,1.0
10.524000000000175,-16.199999999999942,0.4,0.02,-1.0,1.0
10.526000000000176,-16.299999999999944,0.4,0.02,-1.0,1.0
10.528000000000176,-16.399999999999945,0.4,0.02,-1.0,1.0
10.530000000000177,-16.499999999999947,0.4,0.02,-1.0,1.0
10.532000000000178,-16.599999999999948,0.4,0.02,-1.0,1.0
10.534000000000178,-16.69999999999995,0.4,0.02,-1.0,1.0
10.536000000000179,-16.79999999999995,0.4,0.02,-1.0,1.0
10.53800000000018,-16.899999999999952,0.4,0.02,-1.0,1.0
10.54000000000018,-16.999999999999954,0.4,0.02,-1.0,1.0
10.542000000000181,-17.099999999999955,0.4,0.02,-1.0,1.0
10.544000000000182,-17.199999999999957,0.4,0.02,-1.0,1.0
10.546000000000182,-17.299999999999958,0.4,0.02,-1.0,1.0
10.548000000000183,-17.39999999999996,0.4,0.02,-1.0,1.0
10.550000000000184,-17.49999999999996,0.4,0.02,-1.0,1.0
10.552000000000184,-17.599999999999962,0.4,0.02,-1.0,1.0
10.554000000000185,-17.699999999999964,0.4,0.02,-1.0,1.0
10.556000000000186,-17.799999999999965,0.4,0.02,-1.0,1.0
10.558000000000186,-17.899999999999967,0.4,0.02,-1.0,1.0
10.560000000000187,-17.999999999999968,0.4,0.02,-1.0,1.0
10.562000000000188,-18.09999999999997,0.4,0.02,-1.0,1.0
10.564000000000188,-18.19999999999997,0.4,0.02,-1.0,1.0
10.566000000000189,-18.299999999999972,0.4,0.02,-1.0,1.0
10.56800000000019,-18.399999999999974,0.4,0.02,-1.0,1.0
10.57000000000019,-18.499999999999975,0.4,0.02,-1.0,1.0
10.572000000000191,-18.599999999999977,0.4,0.02,-1.0,1.0
10.574000000000192,-18.699999999999978,0.4,0.02,-1.0,1.0
10.576000000000192,-18.79999999999998,0.4,0.02,-1.0,1.0
10.578000000000193,-18.89999999999998,0.4,0.02,-1.0,1.0
10.580000000000194,-18.999999999999982,0.4,0.02,-1.0,1.0
10.582000000000194,-19.099999999999984,0.4,0.02,-1.0,1.0
10.584000000000195,-19.199999999999985,0.4,0.02,-1.0,1.0
10.586000000000196,-19.299999999999986,0.4,0.02,-1.0,1.0
10.588000000000196,-19.399999999999988,0.4,0.02,-1.0,1.0
10.590000000000197,-19.49999999999999,0.4,0.02,-1.0,1.0
10.592000000000198,-19.59999999999999,0.4,0.02,-1.0,1.0
10.594000000000198,-19.699999999999992,0.4,0.02,-1.0,1.0
10.596000000000199,-19.799999999999994,0.4,0.02,-1.0,1.0
10.5980000000002,-19.899999999999995,0.4,0.02,-1.0,1.0
10.6000000000002,-19.999999999999996,0.4,0.02,-1.0,1.0
10.602000000000201,-20.099999999999998,0.4,0.02,-1.0,1.0
10.604000000000202,-20.2,0.4,0.02,-1.0,1.0
10.606000000000202,-20.3,0.4,0.02,-1.0,1.0
10.608000000000203,-20.400000000000002,0.4,0.02,-1.0,1.0
10.610000000000204,-20.500000000000004,0.4,0.02,-1.0,1.0
10.612000000000204,-20.600000000000005,0.4,0.02,-1.0,1.0
10.614000000000205,-20.700000000000006,0.4,0.02,-1.0,1.0
10.616000000000206,-20.800000000000008,0.4,0.02,-1.0,1.0
10.618000000000206,-20.90000000000001,0.4,0.02,-1.0,1.0
10.620000000000207,-21.00000000000001,0.4,0.02,-1.0,1.0
10.622000000000208,-21.100000000000012,0.4,0.02,-1.0,1.0
10.624000000000208,-21.200000000000014,0.4,0.02,-1.0,1.0
10.626000000000209,-21.300000000000015,0.4,0.02,-1.0,1.0
10.62800000000021,-21.400000000000016,0.4,0.02,-1.0,1.0
10.63000000000021,-21.500000000000018,0.4,0.02,-1.0,1.0
10.632000000000211,-21.60000000000002,0.4,0.02,-1.0,1.0
10.634000000000212,-21.70000000000002,0.4,0.02,-1.0,1.0
10.636000000000212,-21.800000000000022,0.4,0.02,-1.0,1.0
10.638000000000213,-21.900000000000023,0.4,0.02,-1.0,1.0
10.640000000000214,-22.000000000000025,0.4,0.02,-1.0,1.0
10.642000000000214,-22.100000000000026,0.4,0.02,-1.0,1.0
10.644000000000215,-22.200000000000028,0.4,0.02,-1.0,1.0
10.646000000000216,-22.30000000000003,0.4,0.02,-1.0,1.0
10.648000000000216,-22.40000000000003,0.4,0.02,-1.0,1.0
10.650000000000217,-22.500000000000032,0.4,0.02,-1.0,1.0
10.652000000000218,-22.600000000000033,0.4,0.02,-1.0,1.0
10.654000000000218,-22.700000000000035,0.4,0.02,-1.0,1.0
10.656000000000219,-22.800000000000036,0.4,0.02,-1.0,1.0
10.65800000000022,-22.900000000000038,0.4,0.02,-1.0,1.0
10.66000000000022,-23.00000000000004,0.4,0.02,-1.0,1.0
10.662000000000221,-23.10000000000004,0.4,0.02,-1.0,1.0
10.664000000000222,-23.200000000000042,0.4,0.02,-1.0,1.0
10.666000000000222,-23.300000000000043,0.4,0.02,-1.0,1.0
10.668000000000223,-23.400000000000045,0.4,0.02,-1.0,1.0
10.670000000000224,-23.500000000000046,0.4,0.02,-1.0,1.0
10.672000000000224,-23.600000000000048,0.4,0.02,-1.0,1.0
10.674000000000225,-23.70000000000005,0.4,0.02,-1.0,1.0
10.676000000000226,-23.80000000000005,0.4,0.02,-1.0,1.0
10.678000000000226,-23.900000000000052,0.4,0.02,-1.0,1.0
10.680000000000227,-24.000000000000053,0.4,0.02,-1.0,1.0
10.682000000000228,-24.100000000000055,0.4,0.02,-1.0,1.0
10.684000000000228,-24.200000000000056,0.4,0.02,-1.0,1.0
10.686000000000229,-24.300000000000058,0.4,0.02,-1.0,1.0
10.68800000000023,-24.40000000000006,0.4,0.02,-1.0,1.0
10.69000000000023,-24.50000000000006,0.4,0.02,-1.0,1.0
10.692000000000231,-24.600000000000062,0.4,0.02,-1.0,1.0
10.694000000000232,-24.700000000000063,0.4,0.02,-1.0,1.0
10.696000000000232,-24.800000000000065,0.4,0.02,-1.0,1.0
10.698000000000233,-24.900000000000066,0.4,0.02,-1.0,1.0
10.700000000000234,-25.000000000000068,0.4,0.02,-1.0,1.0
10.702000000000234,-25.10000000000007,0.4,0.02,-1.0,1.0
10.704000000000235,-25.20000000000007,0.4,0.02,-1.0,1.0
10.706000000000236,-25.30000000000007,0.4,0.02,-1.0,1.0
10.708000000000236,-25.400000000000073,0.4,0.02,-1.0,1.0
10.710000000000237,-25.500000000000075,0.4,0.02,-1.0,1.0
10.712000000000238,-25.600000000000076,0.4,0.02,-1.0,1.0
10.714000000000238,-25.700000000000077,0.4,0.02,-1.0,1.0
10.71600000000024,-25.80000000000008,0.4,0.02,-1.0,1.0
10.71800000000024,-25.90000000000008,0.4,0.02,-1.0,1.0
10.72000000000024,-26.00000000000008,0.4,0.02,-1.0,1.0
10.722000000000241,-26.100000000000083,0.4,0.02,-1.0,1.0
10.724000000000242,-26.200000000000085,0.4,0.02,-1.0,1.0
10.726000000000242,-26.300000000000086,0.4,0.02,-1.0,1.0
10.728000000000243,-26.400000000000087,0.4,0.02,-1.0,1.0
10.730000000000244,-26.50000000000009,0.4,0.02,-1.0,1.0
10.732000000000244,-26.60000000000009,0.4,0.02,-1.0,1.0
10.734000000000245,-26.70000000000009,0.4,0.02,-1.0,1.0
10.736000000000246,-26.800000000000093,0.4,0.02,-1.0,1.0
10.738000000000246,-26.900000000000095,0.4,0.02,-1.0,1.0
10.740000000000247,-27.000000000000096,0.4,0.02,-1.0,1.0
10.742000000000248,-27.100000000000097,0.4,0.02,-1.0,1.0
10.744000000000248,-27.2000000000001,0.4,0.02,-1.0,1.0
10.74600000000025,-27.3000000000001,0.4,0.02,-1.0,1.0
10.74800000000025,-27.4000000000001,0.4,0.02,-1.0,1.0
10.75000000000025,-27.500000000000103,0.4,0.02,-1.0,1.0
10.752000000000251,-27.600000000000104,0.4,0.02,-1.0,1.0
10.754000000000252,-27.700000000000106,0.4,0.02,-1.0,1.0
10.756000000000252,-27.800000000000107,0.4,0.02,-1.0,1.0
10.758000000000253,-27.90000000000011,0.4,0.02,-1.0,1.0
10.760000000000254,-28.00000000000011,0.4,0.02,-1.0,1.0
10.762000000000254,-28.10000000000011,0.4,0.02,-1.0,1.0
10.764000000000255,-28.200000000000113,0.4,0.02,-1.0,1.0
10.766000000000256,-28.300000000000114,0.4,0.02,-1.0,1.0
10.768000000000256,-28.400000000000116,0.4,0.02,-1.0,1.0
10.770000000000257,-28.500000000000117,0.4,0.02,-1.0,1.0
10.772000000000258,-28.60000000000012,0.4,0.02,-1.0,1.0
10.774000000000258,-28.70000000000012,0.4,0.02,-1.0,1.0
10.77600000000026,-28.80000000000012,0.4,0.02,-1.0,1.0
10.77800000000026,-28.900000000000123,0.4,0.02,-1.0,1.0
10.78000000000026,-29.000000000000124,0.4,0.02,-1.0,1.0
10.782000000000261,-29.100000000000126,0.4,0.02,-1.0,1.0
10.784000000000262,-29.200000000000127,0.4,0.02,-1.0,1.0
10.786000000000262,-29.30000000000013,0.4,0.02,-1.0,1.0
10.788000000000263,-29.40000000000013,0.4,0.02,-1.0,1.0
10.790000000000264,-29.50000000000013,0.4,0.02,-1.0,1.0
10.792000000000264,-29.600000000000133,0.4,0.02,-1.0,1.0
10.794000000000265,-29.700000000000134,0.4,0.02,-1.0,1.0
10.796000000000266,-29.800000000000136,0.4,0.02,-1.0,1.0
10.798000000000266,-29.900000000000137,0.4,0.02,-1.0,1.0
10.800000000000267,-30.00000000000014,0.4,0.02,-1.0,1.0
