scenario_name,case_name,terrain_risk_weight,metric,count,mean_delta,median_delta,std_delta,bootstrap_ci95_low,bootstrap_ci95_high,pct_improved,wilcoxon_p,wilcoxon_method
risk_band,risk_band_risk_w_5,5.0,terrain_risk_excess,50,-0.368572769165039,-0.2391128540039062,2.1871500343035923,-0.9771094827651976,0.2266541919708251,0.58,0.2999546071877397,scipy
risk_band,risk_band_risk_w_5,5.0,terrain_risk_exposure_ratio,50,0.0005059728978628,0.0030583066992246,0.0152034880812957,-0.0037305449014414,0.0046331942533613,0.46,0.766732668436843,scipy
risk_band,risk_band_risk_w_5,5.0,control_smoothness,50,4.374655258566456e-05,2.41635556078321e-05,0.0001416026588937,4.911563703912752e-06,8.330440747827574e-05,0.44,0.0607014014983064,scipy
risk_band,risk_band_risk_w_5,5.0,control_jerk,50,0.0001627959282292,0.0002513843999512,0.0003827239424725,5.546552241205761e-05,0.0002684762519245,0.3,0.0088488846968406,scipy
risk_band,risk_band_risk_w_5,5.0,mean_mppi_time_ms,50,21.08403923740075,21.06197688942667,1.1172674313803028,20.770503542138908,21.41682478339756,0.0,1.7763568394002505e-15,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,final_distance,50,-0.0055570495128631,-0.0012227147817611,0.0194333928254857,-0.0111661248356103,-0.0008563299626111,0.6,0.0970938496783961,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,steps,50,-29.62,-18.5,54.28955332289998,-44.861,-15.659000000000006,0.86,8.840622456318671e-09,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,cumulative_terrain_risk,50,-10.573721618652344,-8.651165008544922,15.380755605462053,-14.86211796951294,-6.417582473754884,0.86,1.4492140820721031e-09,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,max_terrain_risk,50,0.0029690253734588,0.0038017034530639,0.0040312941242132,0.0018469995558261,0.0040842584073543,0.3,9.372738659862987e-06,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,terrain_risk_excess,50,-3.19303939819336,-3.0821666717529297,3.12609405388392,-4.040854415893555,-2.347901078224183,0.88,1.314969466648108e-09,scipy
