x0,y0,r0,dx0,dy0
10.0,-0.49999999999998124,0.4,0.0,-1.0
10.0,-0.5999999999999812,0.4,0.0,-1.0
10.0,-0.6999999999999812,0.4,0.0,-1.0
10.0,-0.7999999999999812,0.4,0.0,-1.0
10.0,-0.8999999999999811,0.4,0.0,-1.0
10.0,-0.9999999999999811,0.4,0.0,-1.0
10.0,-1.0999999999999812,0.4,0.0,-1.0
10.0,-1.1999999999999813,0.4,0.0,-1.0
10.0,-1.2999999999999814,0.4,0.0,-1.0
10.0,-1.3999999999999815,0.4,0.0,-1.0
10.0,-1.4999999999999816,0.4,0.0,-1.0
10.0,-1.5999999999999817,0.4,0.0,-1.0
10.0,-1.6999999999999817,0.4,0.0,-1.0
10.0,-1.7999999999999818,0.4,0.0,-1.0
10.0,-1.899999999999982,0.4,0.0,-1.0
10.0,-1.999999999999982,0.4,0.0,-1.0
10.0,-2.099999999999982,0.4,0.0,-1.0
10.0,-2.199999999999982,0.4,0.0,-1.0
10.0,-2.299999999999982,0.4,0.0,-1.0
10.0,-2.399999999999982,0.4,0.0,-1.0
10.0,-2.4999999999999822,0.4,0.0,-1.0
10.0,-2.5999999999999823,0.4,0.0,-1.0
10.0,-2.6999999999999824,0.4,0.0,-1.0
10.0,-2.7999999999999825,0.4,0.0,-1.0
10.0,-2.8999999999999826,0.4,0.0,-1.0
10.0,-2.9999999999999827,0.4,0.0,-1.0
10.0,-3.0999999999999828,0.4,0.0,-1.0
10.0,-3.199999999999983,0.4,0.0,-1.0
10.0,-3.299999999999983,0.4,0.0,-1.0
10.0,-3.399999999999983,0.4,0.0,-1.0
10.0,-3.499999999999983,0.4,0.0,-1.0
10.0,-3.599999999999983,0.4,0.0,-1.0
10.0,-3.6999999999999833,0.4,0.0,-1.0
10.0,-3.7999999999999834,0.4,0.0,-1.0
10.0,-3.8999999999999835,0.4,0.0,-1.0
10.0,-3.9999999999999836,0.4,0.0,-1.0
10.0,-4.099999999999984,0.4,0.0,-1.0
10.0,-4.199999999999983,0.4,0.0,-1.0
10.0,-4.299999999999983,0.4,0.0,-1.0
10.0,-4.399999999999983,0.4,0.0,-1.0
10.0,-4.499999999999982,0.4,0.0,-1.0
10.0,-4.599999999999982,0.4,0.0,-1.0
10.0,-4.6999999999999815,0.4,0.0,-1.0
10.0,-4.799999999999981,0.4,0.0,-1.0
10.0,-4.899999999999981,0.4,0.0,-1.0
10.0,-4.9999999999999805,0.4,0.0,-1.0
10.0,-5.09999999999998,0.4,0.0,-1.0
10.0,-5.19999999999998,0.4,0.0,-1.0
10.0,-5.299999999999979,0.4,0.0,-1.0
10.0,-5.399999999999979,0.4,0.0,-1.0
10.0,-5.499999999999979,0.4,0.0,-1.0
10.0,-5.599999999999978,0.4,0.0,-1.0
10.0,-5.699999999999978,0.4,0.0,-1.0
10.0,-5.799999999999978,0.4,0.0,-1.0
10.0,-5.899999999999977,0.4,0.0,-1.0
10.0,-5.999999999999977,0.4,0.0,-1.0
10.0,-6.0999999999999766,0.4,0.0,-1.0
10.0,-6.199999999999976,0.4,0.0,-1.0
10.0,-6.299999999999976,0.4,0.0,-1.0
10.0,-6.3999999999999755,0.4,0.0,-1.0
10.0,-6.499999999999975,0.4,0.0,-1.0
10.0,-6.599999999999975,0.4,0.0,-1.0
10.0,-6.699999999999974,0.4,0.0,-1.0
10.0,-6.799999999999974,0.4,0.0,-1.0
