x,y,theta,dx,dy,x_d,y_d,theta_d,v,w,state_cost,min_Traj_cost,t_mppi
0.01,0.01,0.707,0.0,0.0,12.0,12.0,0.707,1.0601293,0.023541173,718.8004999999999,1761.9811,0.05822491645812988
0.09060310965322206,0.0788613078613885,0.7093541172966361,0.8044077886124253,0.6905086605066543,12.0,12.0,0.7093541172966361,1.1303405,0.062524624,709.8682050225145,1724.4847,0.002175569534301758
0.17637139097049737,0.1524853352325164,0.7156065797135234,0.8530627637593737,0.7415884773468405,12.0,12.0,0.7156065797135234,1.1727371,0.09451236,700.4044930403538,1697.3217,0.001978635787963867
0.264877324199524,0.2294257234991749,0.7250578155443073,0.8777480939576114,0.7777342990316731,12.0,12.0,0.7250578155443073,1.1802876,0.11093079,690.6488075367736,1666.0166,0.0019290447235107422
0.3532172574866351,0.3076998850319871,0.736150894843042,0.8746621427270669,0.7924928730049866,12.0,12.0,0.736150894843042,1.2,0.049791638,680.8935755744703,1636.7683,0.0019030570983886719
0.442144279457187,0.38827274589628913,0.7411300586238504,0.8852473581743507,0.8101464245963522,12.0,12.0,0.7411300586238504,1.19987,0.054818332,671.0405967014478,1612.1002,0.001940011978149414
0.530659420865659,0.46927860789920145,0.7466118918433786,0.8806975304860848,0.8148986768521467,12.0,12.0,0.7466118918433786,1.1870747,0.021007773,661.2582728560716,1586.987,0.0019099712371826172
0.6177900042687705,0.549899473373143,0.7487126690968872,0.8696102478223281,0.8080372938644503,12.0,12.0,0.7487126690968872,1.2,0.04383411,651.6487661419615,1556.7301,0.0019805431365966797
0.7056978986003621,0.631583028992343,0.7530960799828172,0.8754899834873,0.8206810606163198,12.0,12.0,0.7530960799828172,1.1990983,0.022214362,642.005410960938,1531.4412,0.0020194053649902344
0.7931811112433275,0.7135894677775941,0.7553175162225962,0.8730082486271226,0.82200574662611,12.0,12.0,0.7553175162225962,1.1927447,0.009834293,632.4396307681354,1509.343,0.0019812583923339844
