x0,y0,r0,dx0,dy0
10.33200000000011,-6.599999999999975,0.4,0.02,-1.0
10.334000000000112,-6.699999999999974,0.4,0.02,-1.0
10.336000000000112,-6.799999999999974,0.4,0.02,-1.0
10.338000000000113,-6.899999999999974,0.4,0.02,-1.0
10.340000000000114,-6.999999999999973,0.4,0.02,-1.0
10.342000000000114,-7.099999999999973,0.4,0.02,-1.0
10.344000000000115,-7.199999999999973,0.4,0.02,-1.0
10.346000000000116,-7.299999999999972,0.4,0.02,-1.0
10.348000000000116,-7.399999999999972,0.4,0.02,-1.0
10.350000000000117,-7.499999999999972,0.4,0.02,-1.0
10.352000000000118,-7.599999999999971,0.4,0.02,-1.0
10.354000000000118,-7.699999999999971,0.4,0.02,-1.0
10.356000000000119,-7.7999999999999705,0.4,0.02,-1.0
10.35800000000012,-7.89999999999997,0.4,0.02,-1.0
10.36000000000012,-7.99999999999997,0.4,0.02,-1.0
10.362000000000121,-8.09999999999997,0.4,0.02,-1.0
10.364000000000122,-8.199999999999969,0.4,0.02,-1.0
10.366000000000122,-8.299999999999969,0.4,0.02,-1.0
10.368000000000123,-8.399999999999968,0.4,0.02,-1.0
10.370000000000124,-8.499999999999968,0.4,0.02,-1.0
10.372000000000124,-8.599999999999968,0.4,0.02,-1.0
10.374000000000125,-8.699999999999967,0.4,0.02,-1.0
10.376000000000126,-8.799999999999967,0.4,0.02,-1.0
10.378000000000126,-8.899999999999967,0.4,0.02,-1.0
10.380000000000127,-8.999999999999966,0.4,0.02,-1.0
10.382000000000128,-9.099999999999966,0.4,0.02,-1.0
10.384000000000128,-9.199999999999966,0.4,0.02,-1.0
10.386000000000129,-9.299999999999965,0.4,0.02,-1.0
10.38800000000013,-9.399999999999965,0.4,0.02,-1.0
10.39000000000013,-9.499999999999964,0.4,0.02,-1.0
10.392000000000131,-9.599999999999964,0.4,0.02,-1.0
10.394000000000132,-9.699999999999964,0.4,0.02,-1.0
10.396000000000132,-9.799999999999963,0.4,0.02,-1.0
10.398000000000133,-9.899999999999963,0.4,0.02,-1.0
10.400000000000134,-9.999999999999963,0.4,0.02,-1.0
10.402000000000134,-10.099999999999962,0.4,0.02,-1.0
10.404000000000135,-10.199999999999962,0.4,0.02,-1.0
10.406000000000136,-10.299999999999962,0.4,0.02,-1.0
10.408000000000136,-10.399999999999961,0.4,0.02,-1.0
10.410000000000137,-10.499999999999961,0.4,0.02,-1.0
10.412000000000138,-10.59999999999996,0.4,0.02,-1.0
10.414000000000138,-10.69999999999996,0.4,0.02,-1.0
10.416000000000139,-10.79999999999996,0.4,0.02,-1.0
10.41800000000014,-10.89999999999996,0.4,0.02,-1.0
10.42000000000014,-10.99999999999996,0.4,0.02,-1.0
10.422000000000141,-11.099999999999959,0.4,0.02,-1.0
10.424000000000142,-11.199999999999958,0.4,0.02,-1.0
10.426000000000142,-11.299999999999958,0.4,0.02,-1.0
10.428000000000143,-11.399999999999958,0.4,0.02,-1.0
10.430000000000144,-11.499999999999957,0.4,0.02,-1.0
10.432000000000144,-11.599999999999957,0.4,0.02,-1.0
10.434000000000145,-11.699999999999957,0.4,0.02,-1.0
10.436000000000146,-11.799999999999956,0.4,0.02,-1.0
10.438000000000146,-11.899999999999956,0.4,0.02,-1.0
10.440000000000147,-11.999999999999956,0.4,0.02,-1.0
10.442000000000148,-12.099999999999955,0.4,0.02,-1.0
10.444000000000148,-12.199999999999955,0.4,0.02,-1.0
10.446000000000149,-12.299999999999955,0.4,0.02,-1.0
10.44800000000015,-12.399999999999954,0.4,0.02,-1.0
10.45000000000015,-12.499999999999954,0.4,0.02,-1.0
10.452000000000151,-12.599999999999953,0.4,0.02,-1.0
10.454000000000152,-12.699999999999953,0.4,0.02,-1.0
10.456000000000152,-12.799999999999953,0.4,0.02,-1.0
10.458000000000153,-12.899999999999952,0.4,0.02,-1.0
10.460000000000154,-12.999999999999952,0.4,0.02,-1.0
10.462000000000154,-13.099999999999952,0.4,0.02,-1.0
10.464000000000155,-13.199999999999951,0.4,0.02,-1.0
10.466000000000156,-13.299999999999951,0.4,0.02,-1.0
10.468000000000156,-13.39999999999995,0.4,0.02,-1.0
10.470000000000157,-13.49999999999995,0.4,0.02,-1.0
10.472000000000158,-13.59999999999995,0.4,0.02,-1.0
10.474000000000158,-13.69999999999995,0.4,0.02,-1.0
10.476000000000159,-13.79999999999995,0.4,0.02,-1.0
10.47800000000016,-13.899999999999949,0.4,0.02,-1.0
