x0,y0,r0,dx0,dy0
2.094999999999997,-0.6,0.4,-1.2,0.0
1.974999999999997,-0.6,0.4,-1.2,0.0
1.8549999999999969,-0.6,0.4,-1.2,0.0
1.7349999999999968,-0.6,0.4,-1.2,0.0
1.6149999999999967,-0.6,0.4,-1.2,0.0
1.4949999999999966,-0.6,0.4,-1.2,0.0
1.3749999999999964,-0.6,0.4,-1.2,0.0
1.2549999999999963,-0.6,0.4,-1.2,0.0
1.1349999999999962,-0.6,0.4,-1.2,0.0
1.0149999999999961,-0.6,0.4,-1.2,0.0
0.8949999999999961,-0.6,0.4,-1.2,0.0
0.7749999999999961,-0.6,0.4,-1.2,0.0
0.6549999999999961,-0.6,0.4,-1.2,0.0
0.5349999999999961,-0.6,0.4,-1.2,0.0
0.41499999999999615,-0.6,0.4,-1.2,0.0
0.29499999999999615,-0.6,0.4,-1.2,0.0
0.17499999999999616,-0.6,0.4,-1.2,0.0
