x0,y0,r0,dx0,dy0,x1,y1,r1,dx1,dy1,x2,y2,r2,dx2,dy2
0.7149999999999992,2.2149999999999994,0.4,-0.9500000000000004,-0.9500000000000004,5.615,4.115,0.4,-0.7500000000000003,-0.7500000000000003,9.715,10.315000000000001,0.4,-0.5500000000000004,-0.5500000000000004
0.6189999999999991,2.1189999999999993,0.4,-0.9600000000000004,-0.9600000000000004,5.539000000000001,4.039000000000001,0.4,-0.7600000000000003,-0.7600000000000003,9.659,10.259000000000002,0.4,-0.5600000000000004,-0.5600000000000004
0.521999999999999,2.0219999999999994,0.4,-0.9700000000000004,-0.9700000000000004,5.462000000000001,3.9620000000000006,0.4,-0.7700000000000004,-0.7700000000000004,9.602,10.202000000000002,0.4,-0.5700000000000004,-0.5700000000000004
0.423999999999999,1.9239999999999993,0.4,-0.9800000000000004,-0.9800000000000004,5.384,3.884000000000001,0.4,-0.7800000000000004,-0.7800000000000004,9.544,10.144000000000002,0.4,-0.5800000000000004,-0.5800000000000004
0.32499999999999896,1.8249999999999993,0.4,-0.9900000000000004,-0.9900000000000004,5.305000000000001,3.8050000000000006,0.4,-0.7900000000000004,-0.7900000000000004,9.485000000000001,10.085000000000003,0.4,-0.5900000000000004,-0.5900000000000004
0.22499999999999892,1.7249999999999992,0.4,-1.0000000000000004,-1.0000000000000004,5.2250000000000005,3.7250000000000005,0.4,-0.8000000000000004,-0.8000000000000004,9.425,10.025000000000002,0.4,-0.6000000000000004,-0.6000000000000004
0.12399999999999888,1.6239999999999992,0.4,-1.0100000000000005,-1.0100000000000005,5.144,3.6440000000000006,0.4,-0.8100000000000004,-0.8100000000000004,9.364,9.964000000000002,0.4,-0.6100000000000004,-0.6100000000000004
0.021999999999998826,1.5219999999999991,0.4,-1.0200000000000005,-1.0200000000000005,5.062,3.5620000000000007,0.4,-0.8200000000000004,-0.8200000000000004,9.302000000000001,9.902000000000003,0.4,-0.6200000000000004,-0.6200000000000004
-0.08100000000000122,1.4189999999999992,0.4,-1.0300000000000005,-1.0300000000000005,4.979,3.4790000000000005,0.4,-0.8300000000000004,-0.8300000000000004,9.239,9.839000000000002,0.4,-0.6300000000000004,-0.6300000000000004
-0.18500000000000127,1.314999999999999,0.4,-1.0400000000000005,-1.0400000000000005,4.8950000000000005,3.3950000000000005,0.4,-0.8400000000000004,-0.8400000000000004,9.175,9.775000000000002,0.4,-0.6400000000000005,-0.6400000000000005
-0.2900000000000013,1.209999999999999,0.4,-1.0500000000000005,-1.0500000000000005,4.8100000000000005,3.3100000000000005,0.4,-0.8500000000000004,-0.8500000000000004,9.110000000000001,9.710000000000003,0.4,-0.6500000000000005,-0.6500000000000005
-0.39600000000000135,1.103999999999999,0.4,-1.0600000000000005,-1.0600000000000005,4.724,3.2240000000000006,0.4,-0.8600000000000004,-0.8600000000000004,9.044,9.644000000000002,0.4,-0.6600000000000005,-0.6600000000000005
-0.5030000000000014,0.9969999999999989,0.4,-1.0700000000000005,-1.0700000000000005,4.6370000000000005,3.1370000000000005,0.4,-0.8700000000000004,-0.8700000000000004,8.977,9.577000000000002,0.4,-0.6700000000000005,-0.6700000000000005
-0.6110000000000015,0.8889999999999988,0.4,-1.0800000000000005,-1.0800000000000005,4.549,3.0490000000000004,0.4,-0.8800000000000004,-0.8800000000000004,8.909,9.509000000000002,0.4,-0.6800000000000005,-0.6800000000000005
-0.7200000000000016,0.7799999999999987,0.4,-1.0900000000000005,-1.0900000000000005,4.46,2.9600000000000004,0.4,-0.8900000000000005,-0.8900000000000005,8.84,9.440000000000001,0.4,-0.6900000000000005,-0.6900000000000005
-0.8300000000000017,0.6699999999999986,0.4,-1.1000000000000005,-1.1000000000000005,4.37,2.8700000000000006,0.4,-0.9000000000000005,-0.9000000000000005,8.77,9.370000000000001,0.4,-0.7000000000000005,-0.7000000000000005
-0.9410000000000018,0.5589999999999985,0.4,-1.1100000000000005,-1.1100000000000005,4.279,2.7790000000000004,0.4,-0.9100000000000005,-0.9100000000000005,8.699,9.299000000000001,0.4,-0.7100000000000005,-0.7100000000000005
-1.053000000000002,0.44699999999999845,0.4,-1.1200000000000006,-1.1200000000000006,4.187,2.6870000000000003,0.4,-0.9200000000000005,-0.9200000000000005,8.627,9.227000000000002,0.4,-0.7200000000000005,-0.7200000000000005
-1.166000000000002,0.3339999999999984,0.4,-1.1300000000000006,-1.1300000000000006,4.094,2.5940000000000003,0.4,-0.9300000000000005,-0.9300000000000005,8.554,9.154000000000002,0.4,-0.7300000000000005,-0.7300000000000005
-1.280000000000002,0.21999999999999836,0.4,-1.1400000000000006,-1.1400000000000006,4.0,2.5000000000000004,0.4,-0.9400000000000005,-0.9400000000000005,8.48,9.080000000000002,0.4,-0.7400000000000005,-0.7400000000000005
-1.395000000000002,0.1049999999999983,0.4,-1.1500000000000006,-1.1500000000000006,3.905,2.4050000000000002,0.4,-0.9500000000000005,-0.9500000000000005,8.405000000000001,9.005000000000003,0.4,-0.7500000000000006,-0.7500000000000006
-1.5110000000000021,-0.011000000000001758,0.4,-1.1600000000000006,-1.1600000000000006,3.8089999999999997,2.309,0.4,-0.9600000000000005,-0.9600000000000005,8.329,8.929000000000002,0.4,-0.7600000000000006,-0.7600000000000006
-1.6280000000000021,-0.12800000000000183,0.4,-1.1700000000000006,-1.1700000000000006,3.7119999999999997,2.212,0.4,-0.9700000000000005,-0.9700000000000005,8.252,8.852000000000002,0.4,-0.7700000000000006,-0.7700000000000006
-1.7460000000000022,-0.24600000000000188,0.4,-1.1800000000000006,-1.1800000000000006,3.614,2.1140000000000003,0.4,-0.9800000000000005,-0.9800000000000005,8.174000000000001,8.774000000000003,0.4,-0.7800000000000006,-0.7800000000000006
-1.8650000000000022,-0.36500000000000193,0.4,-1.1900000000000006,-1.1900000000000006,3.5149999999999997,2.015,0.4,-0.9900000000000005,-0.9900000000000005,8.095,8.695000000000002,0.4,-0.7900000000000006,-0.7900000000000006
-1.985000000000002,-0.48500000000000193,0.4,-1.2,-1.2,3.4149999999999996,1.915,0.4,-1.0000000000000004,-1.0000000000000004,8.015,8.615000000000002,0.4,-0.8000000000000006,-0.8000000000000006
-2.105000000000002,-0.605000000000002,0.4,-1.2,-1.2,3.3139999999999996,1.814,0.4,-1.0100000000000005,-1.0100000000000005,7.934,8.534000000000002,0.4,-0.8100000000000006,-0.8100000000000006
-2.2250000000000023,-0.725000000000002,0.4,-1.2,-1.2,3.2119999999999997,1.712,0.4,-1.0200000000000005,-1.0200000000000005,7.852,8.452000000000002,0.4,-0.8200000000000006,-0.8200000000000006
-2.3450000000000024,-0.845000000000002,0.4,-1.2,-1.2,3.1089999999999995,1.609,0.4,-1.0300000000000005,-1.0300000000000005,7.769,8.369000000000002,0.4,-0.8300000000000006,-0.8300000000000006
-2.4650000000000025,-0.965000000000002,0.4,-1.2,-1.2,3.0049999999999994,1.505,0.4,-1.0400000000000005,-1.0400000000000005,7.6850000000000005,8.285000000000002,0.4,-0.8400000000000006,-0.8400000000000006
-2.5850000000000026,-1.085000000000002,0.4,-1.2,-1.2,2.8999999999999995,1.4,0.4,-1.0500000000000005,-1.0500000000000005,7.6000000000000005,8.200000000000001,0.4,-0.8500000000000006,-0.8500000000000006
-2.7050000000000027,-1.2050000000000018,0.4,-1.2,-1.2,2.7939999999999996,1.2939999999999998,0.4,-1.0600000000000005,-1.0600000000000005,7.514,8.114,0.4,-0.8600000000000007,-0.8600000000000007
-2.825000000000003,-1.325000000000002,0.4,-1.2,-1.2,2.6869999999999994,1.1869999999999998,0.4,-1.0700000000000005,-1.0700000000000005,7.4270000000000005,8.027000000000001,0.4,-0.8700000000000007,-0.8700000000000007
-2.945000000000003,-1.445000000000002,0.4,-1.2,-1.2,2.5789999999999993,1.0789999999999997,0.4,-1.0800000000000005,-1.0800000000000005,7.339,7.939000000000001,0.4,-0.8800000000000007,-0.8800000000000007
-3.065000000000003,-1.5650000000000022,0.4,-1.2,-1.2,2.4699999999999993,0.9699999999999996,0.4,-1.0900000000000005,-1.0900000000000005,7.25,7.8500000000000005,0.4,-0.8900000000000007,-0.8900000000000007
-3.185000000000003,-1.6850000000000023,0.4,-1.2,-1.2,2.3599999999999994,0.8599999999999995,0.4,-1.1000000000000005,-1.1000000000000005,7.16,7.760000000000001,0.4,-0.9000000000000007,-0.9000000000000007
-3.3050000000000033,-1.8050000000000024,0.4,-1.2,-1.2,2.248999999999999,0.7489999999999994,0.4,-1.1100000000000005,-1.1100000000000005,7.069,7.6690000000000005,0.4,-0.9100000000000007,-0.9100000000000007
-3.4250000000000034,-1.9250000000000025,0.4,-1.2,-1.2,2.136999999999999,0.6369999999999993,0.4,-1.1200000000000006,-1.1200000000000006,6.977,7.577,0.4,-0.9200000000000007,-0.9200000000000007
-3.5450000000000035,-2.0450000000000026,0.4,-1.2,-1.2,2.023999999999999,0.5239999999999992,0.4,-1.1300000000000006,-1.1300000000000006,6.884,7.484,0.4,-0.9300000000000007,-0.9300000000000007
-3.6650000000000036,-2.1650000000000027,0.4,-1.2,-1.2,1.909999999999999,0.4099999999999992,0.4,-1.1400000000000006,-1.1400000000000006,6.79,7.39,0.4,-0.9400000000000007,-0.9400000000000007
-3.7850000000000037,-2.285000000000003,0.4,-1.2,-1.2,1.794999999999999,0.29499999999999915,0.4,-1.1500000000000006,-1.1500000000000006,6.695,7.295,0.4,-0.9500000000000007,-0.9500000000000007
-3.905000000000004,-2.405000000000003,0.4,-1.2,-1.2,1.678999999999999,0.1789999999999991,0.4,-1.1600000000000006,-1.1600000000000006,6.599,7.199,0.4,-0.9600000000000007,-0.9600000000000007
-4.025000000000004,-2.525000000000003,0.4,-1.2,-1.2,1.561999999999999,0.06199999999999904,0.4,-1.1700000000000006,-1.1700000000000006,6.502,7.101999999999999,0.4,-0.9700000000000008,-0.9700000000000008
-4.145000000000004,-2.645000000000003,0.4,-1.2,-1.2,1.4439999999999988,-0.05600000000000102,0.4,-1.1800000000000006,-1.1800000000000006,6.404,7.004,0.4,-0.9800000000000008,-0.9800000000000008
-4.265000000000004,-2.7650000000000032,0.4,-1.2,-1.2,1.3249999999999988,-0.1750000000000011,0.4,-1.1900000000000006,-1.1900000000000006,6.305,6.904999999999999,0.4,-0.9900000000000008,-0.9900000000000008
-4.385000000000004,-2.8850000000000033,0.4,-1.2,-1.2,1.2049999999999987,-0.2950000000000011,0.4,-1.2,-1.2,6.205,6.805,0.4,-1.0000000000000007,-1.0000000000000007
-4.505000000000004,-3.0050000000000034,0.4,-1.2,-1.2,1.0849999999999986,-0.4150000000000011,0.4,-1.2,-1.2,6.104,6.704,0.4,-1.0100000000000007,-1.0100000000000007
-4.625000000000004,-3.1250000000000036,0.4,-1.2,-1.2,0.9649999999999986,-0.535000000000001,0.4,-1.2,-1.2,6.002,6.601999999999999,0.4,-1.0200000000000007,-1.0200000000000007
-4.7450000000000045,-3.2450000000000037,0.4,-1.2,-1.2,0.8449999999999986,-0.655000000000001,0.4,-1.2,-1.2,5.899,6.499,0.4,-1.0300000000000007,-1.0300000000000007
-4.865000000000005,-3.3650000000000038,0.4,-1.2,-1.2,0.7249999999999986,-0.775000000000001,0.4,-1.2,-1.2,5.795,6.395,0.4,-1.0400000000000007,-1.0400000000000007
-4.985000000000005,-3.485000000000004,0.4,-1.2,-1.2,0.6049999999999986,-0.895000000000001,0.4,-1.2,-1.2,5.6899999999999995,6.289999999999999,0.4,-1.0500000000000007,-1.0500000000000007
-5.105000000000005,-3.605000000000004,0.4,-1.2,-1.2,0.48499999999999865,-1.015000000000001,0.4,-1.2,-1.2,5.584,6.183999999999999,0.4,-1.0600000000000007,-1.0600000000000007
-5.225000000000005,-3.725000000000004,0.4,-1.2,-1.2,0.36499999999999866,-1.1350000000000011,0.4,-1.2,-1.2,5.476999999999999,6.076999999999999,0.4,-1.0700000000000007,-1.0700000000000007
-5.345000000000005,-3.845000000000004,0.4,-1.2,-1.2,0.24499999999999866,-1.2550000000000012,0.4,-1.2,-1.2,5.369,5.968999999999999,0.4,-1.0800000000000007,-1.0800000000000007
-5.465000000000005,-3.9650000000000043,0.4,-1.2,-1.2,0.12499999999999867,-1.3750000000000013,0.4,-1.2,-1.2,5.26,5.859999999999999,0.4,-1.0900000000000007,-1.0900000000000007
-5.585000000000005,-4.085000000000004,0.4,-1.2,-1.2,0.004999999999998672,-1.4950000000000014,0.4,-1.2,-1.2,5.1499999999999995,5.749999999999999,0.4,-1.1000000000000008,-1.1000000000000008
-5.705000000000005,-4.2050000000000045,0.4,-1.2,-1.2,-0.11500000000000132,-1.6150000000000015,0.4,-1.2,-1.2,5.039,5.638999999999999,0.4,-1.1100000000000008,-1.1100000000000008
