x0,y0,r0,dx0,dy0
20.0,-0.5,0.4,-1.2,0.0
19.88,-0.5,0.4,-1.2,0.0
19.759999999999998,-0.5,0.4,-1.2,0.0
19.639999999999997,-0.5,0.4,-1.2,0.0
19.519999999999996,-0.5,0.4,-1.2,0.0
19.399999999999995,-0.5,0.4,-1.2,0.0
19.279999999999994,-0.5,0.4,-1.2,0.0
19.159999999999993,-0.5,0.4,-1.2,0.0
19.039999999999992,-0.5,0.4,-1.2,0.0
18.91999999999999,-0.5,0.4,-1.2,0.0
18.79999999999999,-0.5,0.4,-1.2,0.0
18.67999999999999,-0.5,0.4,-1.2,0.0
18.559999999999988,-0.5,0.4,-1.2,0.0
18.439999999999987,-0.5,0.4,-1.2,0.0
18.319999999999986,-0.5,0.4,-1.2,0.0
18.199999999999985,-0.5,0.4,-1.2,0.0
18.079999999999984,-0.5,0.4,-1.2,0.0
17.959999999999983,-0.5,0.4,-1.2,0.0
17.839999999999982,-0.5,0.4,-1.2,0.0
17.71999999999998,-0.5,0.4,-1.2,0.0
17.59999999999998,-0.5,0.4,-1.2,0.0
17.47999999999998,-0.5,0.4,-1.2,0.0
17.359999999999978,-0.5,0.4,-1.2,0.0
17.239999999999977,-0.5,0.4,-1.2,0.0
17.119999999999976,-0.5,0.4,-1.2,0.0
16.999999999999975,-0.5,0.4,-1.2,0.0
16.879999999999974,-0.5,0.4,-1.2,0.0
16.759999999999973,-0.5,0.4,-1.2,0.0
16.639999999999972,-0.5,0.4,-1.2,0.0
16.51999999999997,-0.5,0.4,-1.2,0.0
16.39999999999997,-0.5,0.4,-1.2,0.0
16.27999999999997,-0.5,0.4,-1.2,0.0
16.159999999999968,-0.5,0.4,-1.2,0.0
16.039999999999967,-0.5,0.4,-1.2,0.0
15.919999999999968,-0.5,0.4,-1.2,0.0
15.799999999999969,-0.5,0.4,-1.2,0.0
15.67999999999997,-0.5,0.4,-1.2,0.0
15.55999999999997,-0.5,0.4,-1.2,0.0
15.439999999999971,-0.5,0.4,-1.2,0.0
15.319999999999972,-0.5,0.4,-1.2,0.0
15.199999999999973,-0.5,0.4,-1.2,0.0
15.079999999999973,-0.5,0.4,-1.2,0.0
14.959999999999974,-0.5,0.4,-1.2,0.0
14.839999999999975,-0.5,0.4,-1.2,0.0
14.719999999999976,-0.5,0.4,-1.2,0.0
14.599999999999977,-0.5,0.4,-1.2,0.0
14.479999999999977,-0.5,0.4,-1.2,0.0
14.359999999999978,-0.5,0.4,-1.2,0.0
14.239999999999979,-0.5,0.4,-1.2,0.0
14.11999999999998,-0.5,0.4,-1.2,0.0
13.99999999999998,-0.5,0.4,-1.2,0.0
13.879999999999981,-0.5,0.4,-1.2,0.0
13.759999999999982,-0.5,0.4,-1.2,0.0
13.639999999999983,-0.5,0.4,-1.2,0.0
13.519999999999984,-0.5,0.4,-1.2,0.0
13.399999999999984,-0.5,0.4,-1.2,0.0
13.279999999999985,-0.5,0.4,-1.2,0.0
13.159999999999986,-0.5,0.4,-1.2,0.0
13.039999999999987,-0.5,0.4,-1.2,0.0
12.919999999999987,-0.5,0.4,-1.2,0.0
12.799999999999988,-0.5,0.4,-1.2,0.0
12.679999999999989,-0.5,0.4,-1.2,0.0
12.55999999999999,-0.5,0.4,-1.2,0.0
12.43999999999999,-0.5,0.4,-1.2,0.0
12.319999999999991,-0.5,0.4,-1.2,0.0
12.199999999999992,-0.5,0.4,-1.2,0.0
12.079999999999993,-0.5,0.4,-1.2,0.0
11.959999999999994,-0.5,0.4,-1.2,0.0
11.839999999999995,-0.5,0.4,-1.2,0.0
11.719999999999995,-0.5,0.4,-1.2,0.0
11.599999999999996,-0.5,0.4,-1.2,0.0
11.479999999999997,-0.5,0.4,-1.2,0.0
11.359999999999998,-0.5,0.4,-1.2,0.0
11.239999999999998,-0.5,0.4,-1.2,0.0
11.12,-0.5,0.4,-1.2,0.0
11.0,-0.5,0.4,-1.2,0.0
10.88,-0.5,0.4,-1.2,0.0
10.760000000000002,-0.5,0.4,-1.2,0.0
10.640000000000002,-0.5,0.4,-1.2,0.0
10.520000000000003,-0.5,0.4,-1.2,0.0
10.400000000000004,-0.5,0.4,-1.2,0.0
10.280000000000005,-0.5,0.4,-1.2,0.0
10.160000000000005,-0.5,0.4,-1.2,0.0
10.040000000000006,-0.5,0.4,-1.2,0.0
9.920000000000007,-0.5,0.4,-1.2,0.0
9.800000000000008,-0.5,0.4,-1.2,0.0
9.680000000000009,-0.5,0.4,-1.2,0.0
9.56000000000001,-0.5,0.4,-1.2,0.0
9.44000000000001,-0.5,0.4,-1.2,0.0
9.320000000000011,-0.5,0.4,-1.2,0.0
9.200000000000012,-0.5,0.4,-1.2,0.0
9.080000000000013,-0.5,0.4,-1.2,0.0
8.960000000000013,-0.5,0.4,-1.2,0.0
8.840000000000014,-0.5,0.4,-1.2,0.0
8.720000000000015,-0.5,0.4,-1.2,0.0
8.600000000000016,-0.5,0.4,-1.2,0.0
8.480000000000016,-0.5,0.4,-1.2,0.0
8.360000000000017,-0.5,0.4,-1.2,0.0
8.240000000000018,-0.5,0.4,-1.2,0.0
8.120000000000019,-0.5,0.4,-1.2,0.0
8.00000000000002,-0.5,0.4,-1.2,0.0
7.880000000000019,-0.5,0.4,-1.2,0.0
7.760000000000019,-0.5,0.4,-1.2,0.0
7.640000000000019,-0.5,0.4,-1.2,0.0
7.520000000000019,-0.5,0.4,-1.2,0.0
7.400000000000019,-0.5,0.4,-1.2,0.0
7.280000000000019,-0.5,0.4,-1.2,0.0
7.160000000000019,-0.5,0.4,-1.2,0.0
7.040000000000019,-0.5,0.4,-1.2,0.0
6.920000000000019,-0.5,0.4,-1.2,0.0
6.8000000000000185,-0.5,0.4,-1.2,0.0
6.680000000000018,-0.5,0.4,-1.2,0.0
6.560000000000018,-0.5,0.4,-1.2,0.0
6.440000000000018,-0.5,0.4,-1.2,0.0
6.320000000000018,-0.5,0.4,-1.2,0.0
6.200000000000018,-0.5,0.4,-1.2,0.0
6.080000000000018,-0.5,0.4,-1.2,0.0
5.960000000000018,-0.5,0.4,-1.2,0.0
5.840000000000018,-0.5,0.4,-1.2,0.0
5.7200000000000175,-0.5,0.4,-1.2,0.0
5.600000000000017,-0.5,0.4,-1.2,0.0
5.480000000000017,-0.5,0.4,-1.2,0.0
5.360000000000017,-0.5,0.4,-1.2,0.0
5.240000000000017,-0.5,0.4,-1.2,0.0
5.120000000000017,-0.5,0.4,-1.2,0.0
5.000000000000017,-0.5,0.4,-1.2,0.0
4.880000000000017,-0.5,0.4,-1.2,0.0
4.760000000000017,-0.5,0.4,-1.2,0.0
4.6400000000000166,-0.5,0.4,-1.2,0.0
4.5200000000000164,-0.5,0.4,-1.2,0.0
4.400000000000016,-0.5,0.4,-1.2,0.0
4.280000000000016,-0.5,0.4,-1.2,0.0
4.160000000000016,-0.5,0.4,-1.2,0.0
4.040000000000016,-0.5,0.4,-1.2,0.0
3.920000000000016,-0.5,0.4,-1.2,0.0
3.800000000000016,-0.5,0.4,-1.2,0.0
3.6800000000000157,-0.5,0.4,-1.2,0.0
3.5600000000000156,-0.5,0.4,-1.2,0.0
3.4400000000000155,-0.5,0.4,-1.2,0.0
3.3200000000000154,-0.5,0.4,-1.2,0.0
3.2000000000000153,-0.5,0.4,-1.2,0.0
3.080000000000015,-0.5,0.4,-1.2,0.0
2.960000000000015,-0.5,0.4,-1.2,0.0
2.840000000000015,-0.5,0.4,-1.2,0.0
2.720000000000015,-0.5,0.4,-1.2,0.0
2.6000000000000147,-0.5,0.4,-1.2,0.0
2.4800000000000146,-0.5,0.4,-1.2,0.0
2.3600000000000145,-0.5,0.4,-1.2,0.0
2.2400000000000144,-0.5,0.4,-1.2,0.0
2.1200000000000143,-0.5,0.4,-1.2,0.0
2.000000000000014,-0.5,0.4,-1.2,0.0
1.880000000000014,-0.5,0.4,-1.2,0.0
1.760000000000014,-0.5,0.4,-1.2,0.0
1.640000000000014,-0.5,0.4,-1.2,0.0
1.5200000000000138,-0.5,0.4,-1.2,0.0
